"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"UROD",1.82614706908473e-17,-1.36641963294346,0.487,0.424,3.64133725575495e-13,"UROD"
"PRSS36",0.32631118443736,-1.36609289714497,0.224,0.195,1,"PRSS36"
"ENDOV",0.263854511426366,-1.3656522395872,0.109,0.09,1,"ENDOV"
"ARHGAP18",0,1.36496336159698,0.996,0.487,0,"ARHGAP18"
"XPO4",3.51707548337578e-235,1.36471765302294,0.613,0.114,7.01304851385131e-231,"XPO4"
"KPNA2",1.06073997087374e-09,-1.3640563150961,0.425,0.368,2.11511550192224e-05,"KPNA2"
"FAM193A",3.60913908466168e-227,1.36363946168407,0.563,0.096,7.1966233348154e-223,"FAM193A"
"FBXO42",5.24127274191521e-262,1.36315099994127,0.691,0.133,1.04510978473789e-257,"FBXO42"
"CARHSP1",0.00104468065727528,-1.3630905283951,0.343,0.293,1,"CARHSP1"
"POP7",6.09034880743574e-05,-1.36270230506344,0.363,0.311,1,"POP7"
"AHI1",7.91944790319175e-172,1.36225702090844,0.453,0.083,1.57913791189643e-167,"AHI1"
"MRPL54",6.44843826960685e-60,-1.36212892060252,0.595,0.552,1.28581859095961e-55,"MRPL54"
"CALHM2",0.00921299228611537,-1.36144583491402,0.311,0.268,1,"CALHM2"
"EMC4",5.3540197070487e-18,-1.3613143002477,0.474,0.419,1.06759152958551e-13,"EMC4"
"HIPK2",5.10988575215838e-210,1.36096170581697,0.527,0.091,1.01891121898038e-205,"HIPK2"
"DIP2C",2.16490575605524e-205,1.36010048595724,0.54,0.101,4.31682207757416e-201,"DIP2C"
"PIEZO1",0.0490012793401483,-1.35980672783334,0.268,0.234,1,"PIEZO1"
"MEF2A",0,1.35860336860523,0.955,0.318,0,"MEF2A"
"CDKN2D",0.851737659920635,-1.35831479879168,0.104,0.096,1,"CDKN2D"
"DYRK1A",9.23243884525776e-273,1.35740164382856,0.825,0.205,1.8409483057444e-268,"DYRK1A"
"CAB39L",1.43260087349853e-124,1.35648975608244,0.297,0.046,2.85660614175607e-120,"CAB39L"
"TOMM34",0.145739550404167,-1.35632670707839,0.122,0.097,1,"TOMM34"
"RPS6KA4",0.693022981802708,-1.3563157499607,0.195,0.161,1,"RPS6KA4"
"SNX13",2.88889048506333e-267,1.35629402252586,0.861,0.224,5.76044762721627e-263,"SNX13"
"TTC32",0.0577487202597166,-1.35619699561322,0.1,0.078,1,"TTC32"
"ABCA7",0.0528065705398468,-1.35575063913181,0.125,0.096,1,"ABCA7"
"CHCHD5",4.82407047844232e-36,-1.35493808429358,0.525,0.486,9.61919653401398e-32,"CHCHD5"
"TIMM9",0.000233733591376431,-1.35483218112398,0.348,0.3,1,"TIMM9"
"LRRC8B",2.22699612786332e-206,1.35457825552656,0.525,0.092,4.44063027895945e-202,"LRRC8B"
"PPARD",2.59363995998595e-225,1.35431852723074,0.601,0.117,5.17171808021199e-221,"PPARD"
"SLC41A2",4.48762156203069e-56,1.352652500532,0.145,0.025,8.9483173946892e-52,"SLC41A2"
"GFER",0.147173598314807,-1.35209695823387,0.27,0.23,1,"GFER"
"ITSN1",0,1.35151647958402,0.99,0.479,0,"ITSN1"
"OFD1",0.971074928765534,-1.35137513376796,0.242,0.197,1,"OFD1"
"NMT2",4.40655569324551e-68,1.35127605580338,0.16,0.024,8.78667205233154e-64,"NMT2"
"C3orf70",9.99275226719279e-132,1.35119118145279,0.318,0.05,1.99255480207824e-127,"C3orf70"
"BMPR2",1.07959852372857e-267,1.35092441204725,0.842,0.218,2.15271945631476e-263,"BMPR2"
"SMC5",2.79361463806387e-242,1.3500964833742,0.696,0.15,5.57046758829935e-238,"SMC5"
"RNF149",0,1.34985523865731,0.982,0.442,0,"RNF149"
"SLC35A2",0.0838149571634677,-1.34924821204422,0.154,0.119,1,"SLC35A2"
"ACADS",0.0173553428775767,-1.34919527630887,0.305,0.262,1,"ACADS"
"TFCP2",1.47022460797648e-227,1.34875665555849,0.631,0.129,2.93162786830509e-223,"TFCP2"
"NIPBL",2.29365864466654e-292,1.34871476344814,0.936,0.312,4.57355533746508e-288,"NIPBL"
"CCDC170",5.93886125333879e-236,1.34867014296304,0.712,0.167,1.18420893391576e-231,"CCDC170"
"PARP14",1.35496135608261e-307,1.34845497057565,0.941,0.32,2.70179294402872e-303,"PARP14"
"DTYMK",0.000172768290927035,-1.34794763252526,0.337,0.294,1,"DTYMK"
"ZNF670",7.66374359186399e-80,1.34786324657235,0.187,0.027,1.52815047221768e-75,"ZNF670"
"TMEM65",1.41480290010432e-235,1.3478211703124,0.65,0.131,2.82111698280802e-231,"TMEM65"
"ZNHIT3",2.04481067692823e-08,-1.34754182374085,0.397,0.348,0.000407735248979488,"ZNHIT3"
"SLC36A4",1.97037315421384e-154,1.34741684715369,0.366,0.056,3.92892406950239e-150,"SLC36A4"
"VPS25",5.12494158667532e-31,-1.34728481326477,0.516,0.468,1.02191335238306e-26,"VPS25"
"LRRC8D",2.87412843976736e-191,1.3472613603417,0.515,0.099,5.73101210889612e-187,"LRRC8D"
"GMNN",0.00158473332479739,-1.34702759396684,0.287,0.259,1,"GMNN"
"MCAT",0.441154838036731,-1.34683148430669,0.1,0.085,1,"MCAT"
"MBNL2",1.25803953499451e-241,1.34672338800673,0.684,0.144,2.50853083277905e-237,"MBNL2"
"S100A1",7.96747024181004e-36,-1.34616955851358,0.305,0.416,1.58871356621692e-31,"S100A1"
"SLC25A13",4.34085176086822e-252,1.34606388812501,0.795,0.197,8.65565841117124e-248,"SLC25A13"
"ASTN2",2.00467212493796e-105,1.34542184433449,0.272,0.047,3.9973162171263e-101,"ASTN2"
"TMTC3",2.42750908621301e-173,1.34521251329368,0.437,0.075,4.84045311790873e-169,"TMTC3"
"USP12",5.13441396907309e-216,1.34507125766863,0.556,0.101,1.02380214543317e-211,"USP12"
"ATP9A",3.59478465340736e-203,1.34379088373539,0.512,0.089,7.16800059889427e-199,"ATP9A"
"TSHZ3",7.74691669435663e-257,1.34370351876586,0.773,0.182,1.54473518885471e-252,"TSHZ3"
"PCBD1",3.42316072987223e-43,-1.3424841070807,0.555,0.51,6.82578249536523e-39,"PCBD1"
"PMVK",1.88551199253292e-35,-1.34188562394847,0.55,0.494,3.75971091311065e-31,"PMVK"
"MLLT10",8.43314011669084e-269,1.341727883975,0.865,0.242,1.68156813926815e-264,"MLLT10"
"MRPS14",1.94398623000192e-06,-1.34160712402764,0.426,0.354,0.0387630854262383,"MRPS14"
