"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"TNFAIP8L1",4.46694735074183e-07,0.787468961835581,0.124,0.056,0.0089070930173792,"TNFAIP8L1"
"IMPA2",6.83836313468099e-05,0.78657333781839,0.313,0.211,1,"IMPA2"
"GNA15",8.88286984771051e-06,-0.785418477637351,0.29,0.348,0.177124424763347,"GNA15"
"MAGOH",4.31315549682204e-14,-0.785369362920116,0.374,0.491,8.60043206066315e-10,"MAGOH"
"CDK5RAP3",6.32407750816916e-05,-0.784204234869509,0.273,0.325,1,"CDK5RAP3"
"WDR75",0.526512661127773,-0.784029966644628,0.112,0.096,1,"WDR75"
"MAN1A2",2.09821448429618e-06,0.783660129265543,0.39,0.259,0.0418383968168657,"MAN1A2"
"MRPL42",3.18609183827431e-06,-0.783607119405402,0.217,0.29,0.0635306712551898,"MRPL42"
"SFT2D1",3.65153376798178e-30,-0.783138571661991,0.458,0.662,7.28115833335568e-26,"SFT2D1"
"G6PC3",0.0225548459678261,-0.782947195860376,0.257,0.269,1,"G6PC3"
"C9orf72",0.765553460256969,-0.782736822833274,0.182,0.169,1,"C9orf72"
"G6PD",0.258165483181941,-0.782535989841757,0.213,0.208,1,"G6PD"
"LCP2",5.9964344119003e-09,-0.78222824763391,0.332,0.418,0.000119568902173292,"LCP2"
"PRKAG1",0.000470780477303063,-0.781965253936829,0.208,0.258,1,"PRKAG1"
"PRPS2",0.0494358697965989,-0.781839202675606,0.124,0.148,1,"PRPS2"
"DTWD1",0.151134506649523,-0.781781348475345,0.14,0.154,1,"DTWD1"
"UBE2H",1.93132336527778e-06,0.78169082238741,0.458,0.318,0.0385105879036388,"UBE2H"
"C3orf14",0.054668520231619,-0.781206039875717,0.164,0.186,1,"C3orf14"
"RAC1",8.75386735422962e-53,0.781100862489972,0.848,0.806,1.74552115043339e-48,"RAC1"
"MPDU1",1.26362824580191e-05,-0.781026968032238,0.297,0.349,0.251967472212901,"MPDU1"
"RPA1",0.000314521466856617,-0.780730238222059,0.231,0.284,1,"RPA1"
"FAM89A",8.47436668915033e-07,0.780439961912293,0.479,0.343,0.0168978871781658,"FAM89A"
"NUDT19",0.663456838472812,-0.779755424444086,0.136,0.131,1,"NUDT19"
"INSIG2",0.070002863826723,-0.779708006922649,0.248,0.253,1,"INSIG2"
"COA3",2.97103933312648e-17,-0.779011142712549,0.341,0.486,5.92425243025419e-13,"COA3"
"COX17",2.26365666105458e-25,-0.77789809158057,0.418,0.616,4.51373138214283e-21,"COX17"
"TENT5A",9.98293407133528e-06,0.777881547412247,0.224,0.135,0.199059705382425,"TENT5A"
"UTP20",1.72911675441611e-10,0.7778176994882,0.143,0.056,3.44785880830572e-06,"UTP20"
"CPEB2",0.398864030003701,-0.777142503679651,0.154,0.157,1,"CPEB2"
"CYB5R3",2.59075229088019e-07,-0.776661326792572,0.334,0.399,0.00516596006801509,"CYB5R3"
"LSM10",2.85475502906897e-08,-0.776590397441829,0.367,0.435,0.000569238152796352,"LSM10"
"PLXNB2",0.00368345241139002,-0.776434166118835,0.311,0.328,1,"PLXNB2"
"UCHL5",0.0314382188408687,-0.776364374916818,0.168,0.193,1,"UCHL5"
"TACO1",0.248104548411443,-0.775941056747597,0.136,0.144,1,"TACO1"
"CCL4",1.39715391892262e-22,-0.775853419548153,0.334,0.618,2.7859249143317e-18,"CCL4"
"CLTB",0.0249499870213816,0.775649526462407,0.432,0.351,1,"CLTB"
"AKAP10",0.110519499297144,-0.775429041863214,0.185,0.197,1,"AKAP10"
"CLSPN",0.00291871357782874,-0.775087190748524,0.065,0.111,1,"CLSPN"
"RPP25L",0.129148209412486,-0.774974058377996,0.171,0.182,1,"RPP25L"
"SNAPC5",0.00101163462587527,-0.774753039736724,0.208,0.252,1,"SNAPC5"
"PACS2",0.590990554704746,-0.774696398646207,0.21,0.195,1,"PACS2"
"UBE2M",8.3040531828958e-08,0.77465772236498,0.463,0.306,0.00165582820466942,"UBE2M"
"CTBP1",0.000104521379342282,-0.774566499618465,0.299,0.346,1,"CTBP1"
"PRKX",0.371309083584157,-0.774038638229183,0.129,0.135,1,"PRKX"
"DRG1",1.12791978610139e-06,-0.773684719757628,0.22,0.296,0.0224907205348617,"DRG1"
"UTP11",0.00519799622796819,-0.77365341539987,0.231,0.261,1,"UTP11"
"LGALS3",0.0740025428112505,0.773403913700645,0.472,0.455,1,"LGALS3"
"DMAC1",2.53710448321286e-26,-0.773086305328696,0.472,0.689,5.05898633952644e-22,"DMAC1"
"RDH10",0.139807751937851,-0.772881389235959,0.21,0.215,1,"RDH10"
"MCRIP1",2.18962885351945e-22,-0.772716655441482,0.437,0.595,4.36611993391779e-18,"MCRIP1"
"UNC13D",0.0201990456568859,-0.772334086310318,0.231,0.25,1,"UNC13D"
"SRF",0.287539351353255,-0.77203877919963,0.126,0.1,1,"SRF"
"RPL23A",9.38615521174153e-75,0.771772639959167,0.923,0.978,1.87159934922126e-70,"RPL23A"
"BORCS8",0.00127092412023202,-0.771285802166391,0.175,0.222,1,"BORCS8"
"SAR1A",2.31133986379965e-10,-0.771160869578071,0.311,0.411,4.6088116884165e-06,"SAR1A"
"TMEM220",0.111618980983677,-0.770105666394603,0.161,0.174,1,"TMEM220"
"PPP1R7",5.52309567078979e-11,-0.770049332183598,0.339,0.438,1.10130527675548e-06,"PPP1R7"
"DUSP22",0.0109539009894796,-0.770044274099693,0.273,0.289,1,"DUSP22"
"PPIE",1.37898475510622e-05,-0.769756768733374,0.257,0.319,0.27496956016818,"PPIE"
"RPS15A",9.05180592490734e-81,0.769498017475962,0.918,0.989,1.80493010142652e-76,"RPS15A"
"CARD9",0.98938403704754,-0.769185215928745,0.107,0.1,1,"CARD9"
"OSBPL3",0.579793493156263,-0.768934957519539,0.121,0.122,1,"OSBPL3"
"ISOC2",4.18732632591158e-08,-0.768324414899395,0.236,0.331,0.00083495286938677,"ISOC2"
"NPEPL1",5.32727767759352e-07,0.767564686519599,0.187,0.099,0.0106225916891215,"NPEPL1"
"SRA1",5.08663617250238e-09,-0.767509542897065,0.304,0.397,0.000101427525279697,"SRA1"
"SCYL1",0.0191669834538814,-0.76711627382989,0.182,0.209,1,"SCYL1"
"GATD1",0.479097189401271,-0.766824207458412,0.143,0.118,1,"GATD1"
"BUD23",1.52632987383657e-05,-0.766787156204243,0.278,0.338,0.304350176843013,"BUD23"
"PSME3",0.000493039165966352,-0.76677238563412,0.222,0.27,1,"PSME3"
"STRBP",0.00264924778063387,0.766417816416757,0.131,0.082,1,"STRBP"
"HIBCH",0.00441149369551978,-0.766268213384709,0.206,0.243,1,"HIBCH"
"MED4",1.24044034078136e-07,-0.766140100814462,0.299,0.381,0.00247343803951804,"MED4"
"C5AR1",0.00148257622554308,-0.766106035140068,0.196,0.247,1,"C5AR1"
"BORCS6",0.924420679282098,-0.765911659691581,0.136,0.126,1,"BORCS6"
"SRSF6",8.24901401343316e-05,-0.765840301290652,0.325,0.364,1,"SRSF6"
"B3GNT5",0.0171895377403951,-0.765445065370294,0.22,0.243,1,"B3GNT5"
"POLR2K",7.7537059197774e-22,-0.765400787286295,0.428,0.591,1.54608896040361e-17,"POLR2K"
"RBMX2",0.378226748551105,-0.765175424142789,0.203,0.195,1,"RBMX2"
"PTMA",9.640771243323e-81,0.764780935820164,0.935,0.977,1.92236978591861e-76,"PTMA"
"GPR65",0.0193114438206768,-0.764279534811357,0.229,0.251,1,"GPR65"
"MIDN",1.22251674139909e-13,-0.764091002969128,0.304,0.448,2.43769838234979e-09,"MIDN"
"NUP205",0.581744624031947,-0.764001170819293,0.103,0.105,1,"NUP205"
"PPWD1",2.26740364021269e-05,0.763390496797289,0.164,0.091,0.45212028585841,"PPWD1"
"ARHGAP17",0.13038029445953,-0.761308434361982,0.241,0.241,1,"ARHGAP17"
"GCDH",0.397591102144972,-0.760849055425256,0.138,0.141,1,"GCDH"
"LYAR",0.0142086734367687,-0.760699079134157,0.126,0.16,1,"LYAR"
"BRMS1",0.000169686152866049,-0.760694852337323,0.269,0.311,1,"BRMS1"
"STK16",0.987705365082131,-0.760088960596306,0.152,0.137,1,"STK16"
"TGDS",0.0369232209801166,0.759927087478389,0.121,0.086,1,"TGDS"
"RPS20",6.51920419646508e-69,0.759628656957568,0.914,0.969,1.29992931677514e-64,"RPS20"
"RCOR1",2.25997994449986e-05,0.758859141437757,0.252,0.157,0.450640000933271,"RCOR1"
"EMC9",0.119882172517171,-0.758725331953839,0.161,0.177,1,"EMC9"
"MRPL21",2.25356526379406e-11,-0.758324824576757,0.357,0.453,4.49360913600536e-07,"MRPL21"
"PLPP5",0.0515525840280705,-0.758159614205032,0.187,0.205,1,"PLPP5"
"TMEM80",0.672479490552387,-0.757554580362234,0.114,0.114,1,"TMEM80"
"BRWD3",3.49440691057183e-05,0.757324044967801,0.138,0.074,0.696784737968024,"BRWD3"
"SLC11A1",0.476603018929331,-0.756893200019194,0.11,0.113,1,"SLC11A1"
"PEAK1",0.013887780781873,-0.756881770740507,0.276,0.291,1,"PEAK1"
"CAST",9.6792867809025e-09,0.75654243582376,0.603,0.472,0.000193004978411196,"CAST"
"PAK1IP1",0.0307487881221561,-0.755768299619032,0.194,0.216,1,"PAK1IP1"
"C22orf39",2.7456151353813e-07,-0.755428015670294,0.262,0.344,0.00547475657995031,"C22orf39"
"MRPS36",3.47065946919511e-15,-0.755218633826618,0.379,0.517,6.92049498157504e-11,"MRPS36"
"MXD1",0.077412733617499,-0.755005593809914,0.103,0.126,1,"MXD1"
"SETD1B",0.476707867659607,-0.754667831992167,0.107,0.09,1,"SETD1B"
"PDK2",0.190466577671241,-0.75370538323078,0.145,0.156,1,"PDK2"
"CKAP2",0.0034572273436312,-0.753421986397978,0.208,0.247,1,"CKAP2"
"RPP30",1.34901372115212e-08,-0.753337217054301,0.245,0.344,0.000268993335997733,"RPP30"
"UQCC2",4.45439668325843e-28,-0.753268510169255,0.421,0.628,8.8820669864173e-24,"UQCC2"
"KEAP1",0.326540309791647,-0.753097289580219,0.161,0.165,1,"KEAP1"
"RPL5",6.8394435769418e-61,0.753029400399223,0.897,0.942,1.3637850492422e-56,"RPL5"
"EIF4E",1.8813460376817e-09,-0.752977587910264,0.341,0.44,3.7514039991373e-05,"EIF4E"
"C1orf52",0.0349250470277405,-0.752956383270848,0.229,0.243,1,"C1orf52"
"EEA1",3.14700339896177e-06,0.752875739647718,0.439,0.301,0.0627512477752977,"EEA1"
"COMMD9",1.33584914263612e-05,-0.752871097182724,0.325,0.367,0.266368319041642,"COMMD9"
"C1GALT1C1",0.0576086409886217,-0.752624045478631,0.173,0.191,1,"C1GALT1C1"
"ATF6B",0.000587077871332038,-0.752367753078687,0.297,0.331,1,"ATF6B"
"RNF214",3.01529152740288e-05,0.752303046113704,0.166,0.095,0.601249130564134,"RNF214"
"NDUFAF3",1.79405650795456e-27,-0.751995711020442,0.465,0.676,3.57734867686139e-23,"NDUFAF3"
"ALG13",0.0102183500376467,-0.751949152394065,0.243,0.271,1,"ALG13"
"EEF1E1",0.00385377578674674,-0.751875108154356,0.175,0.214,1,"EEF1E1"
"TSEN15",0.0908471776535995,-0.751815824879198,0.18,0.195,1,"TSEN15"
"ITPRIPL2",2.48610117707602e-10,0.751544350675315,0.315,0.172,4.95728574708958e-06,"ITPRIPL2"
"ZNF721",8.31113529033691e-09,0.75133012002504,0.206,0.101,0.000165724037689318,"ZNF721"
"MGLL",0.000190931726626485,0.751008858610299,0.299,0.209,1,"MGLL"
"SIAH1",0.0483754027209845,-0.750961339674577,0.189,0.208,1,"SIAH1"
"AFF3",1.31684150626968e-05,0.750292831469924,0.131,0.069,0.262578196350173,"AFF3"
"EXOSC9",0.628083891430422,-0.749985286164566,0.166,0.158,1,"EXOSC9"
"STARD3NL",2.5925379328787e-07,-0.749936670162831,0.292,0.367,0.00516952063816013,"STARD3NL"
"PCF11",0.016237087405559,-0.749873059360653,0.262,0.275,1,"PCF11"
"RPS25",2.3577687121314e-72,0.748688667395756,0.914,0.981,4.70139081199001e-68,"RPS25"
"MT-ND4",2.5479197319436e-32,0.748589912432862,0.806,0.968,5.08055194549553e-28,"MT-ND4"
"PLK3",0.235693726633899,-0.748218651578129,0.091,0.105,1,"PLK3"
"HDDC3",0.00048876377101817,-0.748183078172517,0.189,0.244,1,"HDDC3"
"RPL7",7.53485612387808e-79,0.748093346292184,0.93,0.976,1.50245031110129e-74,"RPL7"
"NDUFAF6",0.176456489540489,-0.748022549548718,0.107,0.122,1,"NDUFAF6"
"AK3",0.00199854281176232,-0.747969847537267,0.266,0.295,1,"AK3"
"ADAT1",0.376261442449245,-0.747562439508477,0.107,0.088,1,"ADAT1"
"LPAR6",1.93140025764534e-13,-0.747545719808,0.467,0.586,3.8512121137448e-09,"LPAR6"
"FAU",4.69866081738806e-85,0.747352546297422,0.925,0.978,9.3691296698718e-81,"FAU"
"GOLGA7",3.75409130120839e-07,-0.747347996515262,0.29,0.366,0.00748565805460952,"GOLGA7"
"ZDHHC24",0.00915947065153968,-0.747122345687821,0.234,0.262,1,"ZDHHC24"
"METTL26",5.26438490134732e-11,-0.746685255941219,0.357,0.455,1.04971834932866e-06,"METTL26"
"TRMT2A",0.286678243988737,-0.74643429656714,0.129,0.137,1,"TRMT2A"
"ABCF3",0.914873368066379,-0.745781585701829,0.15,0.138,1,"ABCF3"
"GOLT1B",0.0113581739099928,-0.745265921719561,0.189,0.218,1,"GOLT1B"
"CHMP1B",0.00025621604735312,-0.745224965197312,0.313,0.342,1,"CHMP1B"
"OTULIN",0.000125659866958615,0.744641739746638,0.187,0.113,1,"OTULIN"
"TMEM41A",0.968863457364921,-0.744345513920041,0.154,0.141,1,"TMEM41A"
"ACD",0.180802403476372,-0.744129339027191,0.084,0.1,1,"ACD"
"RBM7",0.106448588916293,-0.744107261031268,0.18,0.191,1,"RBM7"
"LRR1",0.00913381507742182,-0.744059134775938,0.077,0.114,1,"LRR1"
"CCDC106",0.661350641586085,-0.744025956912687,0.147,0.127,1,"CCDC106"
"NCKIPSD",0.314723029146662,-0.744004611410524,0.103,0.082,1,"NCKIPSD"
"CNOT6",0.724033049287139,-0.743554104164187,0.138,0.132,1,"CNOT6"
"ERC1",1.07565745366976e-06,0.743091853787597,0.203,0.111,0.0214486096261749,"ERC1"
"GALC",0.479128105836451,-0.743085380043364,0.22,0.207,1,"GALC"
"ZNF511",0.31684766108349,-0.742760947699352,0.166,0.167,1,"ZNF511"
"SGF29",0.563535377241475,-0.742515430208771,0.103,0.104,1,"SGF29"
"AK2",2.14328167337025e-08,-0.741837234450308,0.306,0.392,0.000427370365670028,"AK2"
"AAMP",4.6876534303243e-09,-0.741632519773672,0.315,0.409,9.34718094006665e-05,"AAMP"
"CD86",3.00985724092015e-12,-0.740850705668938,0.437,0.525,6.00165533839478e-08,"CD86"
"MGAT2",0.0243519042179946,-0.74038719444507,0.215,0.238,1,"MGAT2"
"MMS19",0.269074551325735,-0.739446850926513,0.091,0.103,1,"MMS19"
"IGF2R",0.000107447964650312,0.739126124961988,0.117,0.063,1,"IGF2R"
"THYN1",0.0115629641774839,-0.739061307987743,0.273,0.285,1,"THYN1"
"SIKE1",0.0661380830253305,-0.738806789175736,0.157,0.177,1,"SIKE1"
"RING1",0.55708030836883,-0.738625683115195,0.154,0.151,1,"RING1"
"FUOM",2.82495603193947e-12,-0.738351336406958,0.407,0.518,5.63296232768731e-08,"FUOM"
"BATF",6.68764975069394e-05,-0.738129278203658,0.313,0.352,1,"BATF"
"FUNDC2",1.56012149561987e-06,-0.738100371623545,0.283,0.348,0.0311088226226603,"FUNDC2"
"TFDP1",0.0128069145749599,-0.737777478804338,0.215,0.235,1,"TFDP1"
"ZNF622",0.122358065359742,-0.737141828186718,0.182,0.191,1,"ZNF622"
"HLX",0.350238369905805,-0.73694714830232,0.287,0.264,1,"HLX"
"SURF2",0.000676436900902045,-0.736843275254922,0.136,0.188,1,"SURF2"
"PFN1",6.13154755538553e-84,0.735977706805612,0.923,0.985,1.22263058254387e-79,"PFN1"
"MGAT5",1.10565451340695e-05,0.73593017451874,0.313,0.205,0.220467509973346,"MGAT5"
"NUDT14",4.21578609196149e-14,-0.735309497519631,0.411,0.526,8.40627746737121e-10,"NUDT14"
"NAV3",0.488219614422147,-0.735132407342734,0.152,0.151,1,"NAV3"
"RSL24D1",4.47627501188028e-20,-0.735045673894212,0.4,0.549,8.92569237368928e-16,"RSL24D1"
"PGP",2.57010013934787e-06,0.734966855357013,0.355,0.225,0.0512477967785965,"PGP"
"CITED2",6.41846949679204e-23,-0.734922369900499,0.46,0.669,1.27984281766033e-18,"CITED2"
"DPAGT1",0.0910391222752584,-0.734871737436762,0.182,0.196,1,"DPAGT1"
"PMVK",3.55151832143169e-14,-0.734844790502083,0.374,0.494,7.08172753293479e-10,"PMVK"
"PSEN1",0.116891156673357,-0.734701347860283,0.206,0.214,1,"PSEN1"
"SART3",1.39865833525129e-05,0.734525126636439,0.182,0.105,0.278892472049107,"SART3"
"CC2D1A",0.75354982586586,-0.734096855267362,0.107,0.106,1,"CC2D1A"
"VPS72",0.00312964525534742,-0.733875469425127,0.157,0.2,1,"VPS72"
"CCNQ",0.0915066351242192,-0.733849390645833,0.217,0.226,1,"CCNQ"
"NSD3",9.87941954081271e-07,0.733705664549596,0.409,0.271,0.0196995625643805,"NSD3"
"SMARCA5",3.58433115122423e-08,0.733484201476459,0.46,0.296,0.000714715631554111,"SMARCA5"
"ACBD3",9.35989621106073e-07,0.732895971106574,0.39,0.256,0.0186636330448551,"ACBD3"
"IFI44L",0.0296418565890342,-0.732710145678132,0.103,0.136,1,"IFI44L"
"NCBP2",1.86991266214095e-05,-0.73250438625362,0.243,0.304,0.372860584830905,"NCBP2"
"EZR",0.125140576129584,0.732420999333765,0.544,0.476,1,"EZR"
"TIMP2",6.835463799782e-34,0.731719639845309,0.79,0.772,1.36299148167653e-29,"TIMP2"
"INO80C",0.00476561851096846,-0.731657249547502,0.271,0.29,1,"INO80C"
"XAF1",3.54519350604982e-05,0.731100006142341,0.243,0.155,0.706911585106333,"XAF1"
"LETMD1",0.16485804207521,-0.730859066762703,0.192,0.199,1,"LETMD1"
"EMC2",0.000784551662019872,-0.730689331767962,0.236,0.277,1,"EMC2"
"TRAPPC4",7.59811106488098e-08,-0.730535632638078,0.315,0.389,0.00151506334633727,"TRAPPC4"
"OCIAD2",0.0480342391855763,-0.730418116552853,0.231,0.241,1,"OCIAD2"
"UBALD1",0.0310454030231664,-0.730397219389465,0.098,0.127,1,"UBALD1"
"PFDN6",1.94177927261702e-06,-0.730047729160689,0.285,0.353,0.0387190786959834,"PFDN6"
"FARSB",0.169691890138281,-0.729913036194404,0.11,0.125,1,"FARSB"
"COMMD3",4.93440304546088e-09,-0.729632342398481,0.346,0.427,9.83919967264899e-05,"COMMD3"
"TEN1",0.0109810218764386,-0.729508426151205,0.171,0.203,1,"TEN1"
"ENTPD1",0.248869059721819,-0.729335921452613,0.157,0.163,1,"ENTPD1"
"S100A13",1.62077511272637e-25,-0.729130300393973,0.416,0.642,3.23182557477638e-21,"S100A13"
"SMARCC1",1.58663559718891e-05,0.729113842171879,0.353,0.234,0.316375138079469,"SMARCC1"
"TENT4B",0.793173746507767,-0.729083426034146,0.178,0.164,1,"TENT4B"
"DDRGK1",3.19382174027747e-05,-0.729034258236704,0.35,0.393,0.636848055011327,"DDRGK1"
"MCM7",0.000265426641951141,-0.729012759414393,0.103,0.165,1,"MCM7"
"RBM15B",0.438720113605456,-0.728988739529127,0.171,0.14,1,"RBM15B"
"COQ7",0.168818481547154,-0.728977949779254,0.133,0.148,1,"COQ7"
"WDR12",0.75102855811945,-0.728554059859919,0.124,0.109,1,"WDR12"
"MED19",0.00489100761710325,-0.728156710498875,0.159,0.2,1,"MED19"
"DEDD2",0.212227249591999,-0.727890250009316,0.133,0.145,1,"DEDD2"
"SHANK3",1.96567987450873e-14,0.727755345881616,0.161,0.056,3.9195656697704e-10,"SHANK3"
"CDKN2C",0.0164283682439838,-0.727386881789373,0.121,0.158,1,"CDKN2C"
"KATNA1",0.0238009018801729,-0.72720800481987,0.103,0.135,1,"KATNA1"
"TLR2",0.203344281025898,-0.727052224154073,0.119,0.131,1,"TLR2"
"STYXL1",0.00718950728154668,-0.727019719943411,0.164,0.201,1,"STYXL1"
"CNIH1",4.75067052888512e-10,-0.727003289862756,0.332,0.419,9.47283703459692e-06,"CNIH1"
"SEC22C",0.685559096614787,-0.726833793400986,0.15,0.142,1,"SEC22C"
"PIH1D1",5.75649476436118e-09,-0.726802875778803,0.283,0.387,0.000114784505601362,"PIH1D1"
"C15orf39",0.789933287587852,-0.72663534745341,0.159,0.139,1,"C15orf39"
"EXOSC3",0.148262448197418,-0.726542897789899,0.201,0.206,1,"EXOSC3"
"KDM1A",0.000498849168065225,0.726521181413711,0.187,0.119,1,"KDM1A"
"HMBS",0.0515023044673682,-0.726274522559555,0.089,0.114,1,"HMBS"
"PREB",0.0591738634930812,-0.726270954951567,0.178,0.193,1,"PREB"
"PCGF5",0.0219839564853269,-0.726137118775606,0.194,0.217,1,"PCGF5"
"CLK3",0.137716062561046,-0.726076216048249,0.143,0.157,1,"CLK3"
"MRPL13",1.08311684570571e-09,-0.72577107522691,0.283,0.384,2.15973499033719e-05,"MRPL13"
"EEF2K",0.177823441449464,-0.725703446276493,0.178,0.186,1,"EEF2K"
"HINT2",7.51133940670776e-11,-0.725551603885757,0.339,0.433,1.49776107769753e-06,"HINT2"
"STX8",1.55970739223904e-08,-0.725364420768064,0.327,0.408,0.000311005654012464,"STX8"
"CKLF",1.01174485446582e-15,-0.725283930126622,0.449,0.591,2.01741923980484e-11,"CKLF"
"ABCB8",0.710335527868896,-0.725059359645185,0.157,0.148,1,"ABCB8"
"NUDT16",4.49366512321182e-06,-0.724825176111463,0.332,0.381,0.0896036825568438,"NUDT16"
"SH3BP1",0.107641466813069,-0.724513815054107,0.229,0.234,1,"SH3BP1"
"FBXO25",0.331845669496348,-0.724357986746298,0.145,0.15,1,"FBXO25"
"HCK",9.5126784853044e-12,-0.724181527662956,0.409,0.518,1.8968280899697e-07,"HCK"
"EIF4EBP1",1.51181762603963e-19,-0.724141402520807,0.472,0.635,3.01456434632301e-15,"EIF4EBP1"
"TPM4",3.91621668337266e-10,0.723778134947861,0.694,0.615,7.80893606664509e-06,"TPM4"
"ROGDI",9.9894351448588e-05,-0.723642347042966,0.285,0.33,1,"ROGDI"
"TRIM52",2.44819985694195e-11,0.723594279816285,0.154,0.061,4.88171051474225e-07,"TRIM52"
"TAF12",9.25513087181416e-07,-0.723556368870442,0.255,0.331,0.0184547309583974,"TAF12"
"CCDC115",0.000471420897700086,-0.723451740417592,0.278,0.313,1,"CCDC115"
"MIEN1",1.13024812787967e-16,-0.723075691211563,0.381,0.524,2.25371476699207e-12,"MIEN1"
"PUDP",0.153833387984796,-0.722901767610199,0.112,0.128,1,"PUDP"
"NFYB",0.0011724468354683,-0.722759996319841,0.136,0.186,1,"NFYB"
"FAM98B",0.973262670470708,-0.722665016352177,0.119,0.11,1,"FAM98B"
"HLA-DMB",0.00190380925091737,-0.722365572011741,0.224,0.269,1,"HLA-DMB"
"TMEM97",0.037296374009212,-0.722304247228075,0.124,0.152,1,"TMEM97"
"ICAM1",8.50369244486114e-07,-0.722265345825301,0.395,0.451,0.0169563627350531,"ICAM1"
"OTUD1",2.05674557279871e-06,-0.721969837951411,0.341,0.412,0.0410115067216063,"OTUD1"
"SMIM7",2.06078075482009e-11,-0.721930846996746,0.4,0.49,4.10919682511126e-07,"SMIM7"
"GCN1",3.50199430554894e-07,0.721230554631172,0.178,0.091,0.00698297664526459,"GCN1"
"EIF1",7.98466474371307e-84,0.720728381637572,0.914,0.98,1.59214214989639e-79,"EIF1"
"MBNL2",7.86292975333446e-05,0.720658624513981,0.229,0.144,1,"MBNL2"
"ZSCAN16-AS1",1.48636273620531e-07,-0.720635821199951,0.35,0.427,0.00296380729599338,"ZSCAN16-AS1"
"SULT1A1",0.00319063884808798,-0.720511858120449,0.234,0.274,1,"SULT1A1"
"FDX1",0.0252375488059249,0.720305930625182,0.313,0.239,1,"FDX1"
"ZNF652",7.09846558117354e-13,0.71996054186091,0.269,0.124,1.415434036886e-08,"ZNF652"
"DOK1",0.0713851439815712,-0.719906502529612,0.231,0.241,1,"DOK1"
"PRADC1",0.00945520081044204,-0.719790246371966,0.189,0.218,1,"PRADC1"
"RNF5",8.17544703548459e-07,-0.719707150344967,0.224,0.307,0.0163018413887563,"RNF5"
"SLFN11",0.0473673873910399,-0.719363322866484,0.259,0.271,1,"SLFN11"
"ADAMTS17",0.179324623187248,-0.719188513880255,0.096,0.111,1,"ADAMTS17"
"MAPKAPK5-AS1",0.727634858217053,-0.719153090815971,0.168,0.159,1,"MAPKAPK5-AS1"
"CIAO1",1.88012472078119e-10,0.719103660398275,0.371,0.209,3.7489686932377e-06,"CIAO1"
"SERF2",2.60917903257683e-75,0.718658024824026,0.923,0.99,5.20270299095821e-71,"SERF2"
"MKKS",0.547199552620708,-0.718605614233143,0.105,0.09,1,"MKKS"
"MMAB",0.00412733039152212,-0.718362595980374,0.119,0.161,1,"MMAB"
"NDUFA2",9.91109954872575e-28,-0.718332806976037,0.505,0.74,1.97627325001591e-23,"NDUFA2"
"EXOSC8",0.00237463133877077,-0.718129323885854,0.231,0.267,1,"EXOSC8"
"ZNF254",5.78194151531771e-06,0.718016438355214,0.119,0.058,0.115291913815435,"ZNF254"
"REEP4",0.00770118414846852,-0.717967391088724,0.227,0.254,1,"REEP4"
"VGLL1",0.00579194554398294,0.717922565713547,0.11,0.17,1,"VGLL1"
"PYM1",0.0190253578579196,-0.717736926812887,0.25,0.262,1,"PYM1"
"UMAD1",0.0844977646602711,-0.717646154562606,0.114,0.135,1,"UMAD1"
"KDM5C",0.238796986062745,-0.717625543809144,0.147,0.154,1,"KDM5C"
"PSMD10",0.00291160073740277,-0.717534684211037,0.18,0.22,1,"PSMD10"
"HSD17B14",9.25290385052471e-13,-0.717266147266853,0.418,0.529,1.84502902779463e-08,"HSD17B14"
"VCL",0.00103795075148817,0.717195419319917,0.201,0.132,1,"VCL"
"CDC20",0.000245217197955253,-0.717138759714989,0.054,0.113,1,"CDC20"
"R3HDM4",0.662412230730042,-0.716936389911609,0.15,0.143,1,"R3HDM4"
"PEX2",0.312054371868553,-0.716291832659594,0.154,0.158,1,"PEX2"
"SIGIRR",0.00645743344755304,-0.716289353810982,0.294,0.308,1,"SIGIRR"
"NDUFAF2",4.94152182338642e-05,-0.716141555115806,0.241,0.299,0.985339451583252,"NDUFAF2"
"SDHAF3",0.159749345851365,-0.716116220001807,0.159,0.17,1,"SDHAF3"
"WAS",5.75740485408115e-11,-0.715993807461513,0.453,0.528,1.14802652790378e-06,"WAS"
"ACSL5",0.21339715885869,-0.715679905157833,0.11,0.123,1,"ACSL5"
"RNF167",0.0106624547112838,-0.715636434711365,0.245,0.266,1,"RNF167"
"HSPBP1",0.0312417969273422,-0.715298519891315,0.138,0.166,1,"HSPBP1"
"EPB41L4A-AS1",0.0502354267439545,-0.714912710784171,0.168,0.191,1,"EPB41L4A-AS1"
"SVBP",1.75317445532995e-05,-0.714748832850115,0.243,0.308,0.349582986392792,"SVBP"
"CDV3",2.26549453286749e-22,0.714510254040462,0.685,0.62,4.51739609853778e-18,"CDV3"
"MAP1S",0.512090268232193,-0.714506795173346,0.171,0.166,1,"MAP1S"
"ACOT9",0.219829036448143,-0.714435994678599,0.18,0.184,1,"ACOT9"
"ANKRD13C",0.457529307405654,-0.714217875011039,0.105,0.11,1,"ANKRD13C"
"ITPK1",0.00384991125616492,0.714159621777319,0.138,0.089,1,"ITPK1"
