"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"EEF1G",0,5.5658096887652,0.897,0.047,0,"EEF1G"
"ATP6V0C",0,7.09372722924565,0.757,0.014,0,"ATP6V0C"
"CSH2",0,5.31075900574196,0.769,0.036,0,"CSH2"
"PRG2",0,5.97443888419205,0.757,0.037,0,"PRG2"
"NME2",0,4.60418188813523,0.794,0.079,0,"NME2"
"KISS1",0,4.75402713502199,0.729,0.055,0,"KISS1"
"MRPS24",1.04483320983057e-305,6.2139873988268,0.491,0.01,2.08339742040216e-301,"MRPS24"
"RNASEK",3.20969716214696e-292,3.97976777459541,0.773,0.103,6.40013614132104e-288,"RNASEK"
"TRAPPC5",1.75729385804004e-291,4.35817204670677,0.652,0.052,3.50404395293184e-287,"TRAPPC5"
"TMEM35B",5.9747321682652e-271,8.8363746445732,0.379,0.001,1.19136159435208e-266,"TMEM35B"
"GNG10",8.8494335009941e-243,3.98713871205361,0.591,0.052,1.76457704009822e-238,"GNG10"
"UBE2V1",1.44730167292086e-232,3.96599177361645,0.544,0.04,2.8859195358042e-228,"UBE2V1"
"PSG3",8.33556578150177e-229,5.10215433036121,0.46,0.023,1.66211181683145e-224,"PSG3"
"CSH1",4.53821703754346e-209,3.34075859722207,0.857,0.205,9.04920477286167e-205,"CSH1"
"FTL",4.94702843387663e-205,1.57804740330285,0.979,0.999,9.86437469715e-201,"FTL"
"PSG9",1.72515472865422e-202,6.06439172002899,0.336,0.007,3.43995852893651e-198,"PSG9"
"RPL17",2.62015831404567e-199,2.14609473539925,0.956,0.619,5.22459567820707e-195,"RPL17"
"TFPI2",7.08381184726711e-194,3.66867558581606,0.671,0.107,1.41251208234506e-189,"TFPI2"
"MALAT1",1.0822819238959e-191,1.45500456708065,0.974,0.968,2.15807015624843e-187,"MALAT1"
"EEF1A1",1.64562144228894e-189,1.30365871129873,0.995,0.997,3.28136915592415e-185,"EEF1A1"
"TPT1",2.31018085837491e-189,1.34533438906345,0.984,0.996,4.60650063159958e-185,"TPT1"
"RPLP1",6.46970732183844e-183,1.24015553903641,0.995,0.999,1.29005963997459e-178,"RPLP1"
"GABARAP",2.05878300823313e-178,2.61511972339729,0.829,0.311,4.10521331841685e-174,"GABARAP"
"RPL10",3.35919467076274e-174,1.19350515744046,0.988,0.996,6.6982341735009e-170,"RPL10"
"CALML4",1.07033230494178e-172,4.02397800071548,0.362,0.019,2.13424261605391e-168,"CALML4"
"FTH1",9.78793687287698e-171,1.20568961321584,0.979,0.999,1.95171461245167e-166,"FTH1"
"ACTB",2.21796064975387e-169,1.14614725254391,0.974,1,4.42261353560921e-165,"ACTB"
"RPL13",3.88818747700431e-165,1.15020564914918,0.984,0.998,7.7530458291466e-161,"RPL13"
"B2M",8.31956053173322e-163,1.10396066778498,0.974,0.998,1.6589203700276e-158,"B2M"
"MAN2B1",1.38259792817386e-161,3.14026618742386,0.472,0.049,2.75690026877869e-157,"MAN2B1"
"RPS2",5.95729933274373e-161,1.09668106838529,0.981,0.994,1.1878854869491e-156,"RPS2"
"IFI30",7.23568155552482e-159,3.16033787377603,0.591,0.096,1.44279490217165e-154,"IFI30"
"CDK2AP1",1.46652699259145e-158,3.35891124576249,0.439,0.042,2.92425482322736e-154,"CDK2AP1"
"PSG1",1.37798156055335e-156,5.71687340484181,0.269,0.007,2.74769523174338e-152,"PSG1"
"RPS12",3.79684407387901e-152,1.12937466643869,0.97,0.995,7.57090708331474e-148,"RPS12"
"RPL13A",2.19749100793822e-151,1.06198453170732,0.979,0.994,4.3817970698288e-147,"RPL13A"
"RPS18",1.12229584247944e-148,1.07491310959112,0.979,0.997,2.23785790990401e-144,"RPS18"
"TXNDC5",2.26861867983912e-145,4.37893785153635,0.283,0.011,4.52362564759921e-141,"TXNDC5"
"RPL28",1.17604590944523e-144,1.04682887027569,0.96,0.994,2.34503554343379e-140,"RPL28"
"RPS14",9.79163489452798e-142,1.06562309117588,0.97,0.993,1.95245199796888e-137,"RPS14"
"EGLN2",4.6966631676671e-140,3.55069259480423,0.32,0.02,9.36514635632819e-136,"EGLN2"
"RPL41",1.31083759557169e-136,0.981367579316323,0.963,0.998,2.61381016556994e-132,"RPL41"
"RPS23",1.16808467245892e-135,1.00965960725008,0.963,0.996,2.32916083688309e-131,"RPS23"
"TMSB10",8.2729019987617e-133,1.04014721681185,0.97,0.998,1.64961665855308e-128,"TMSB10"
"ABHD16A",1.19887256100131e-132,3.54074856370725,0.311,0.02,2.39055188663662e-128,"ABHD16A"
"RPS24",2.31710824513343e-132,0.996878500857915,0.963,0.99,4.62031384079606e-128,"RPS24"
"SPP1",1.0547484202114e-131,1.37268685652782,0.909,0.982,2.10316834990154e-127,"SPP1"
"RPL11",1.99727950807878e-131,0.979378846761461,0.963,0.992,3.98257533910909e-127,"RPL11"
"RPL37",5.42479422671068e-131,0.984629683607763,0.953,0.986,1.08170396880611e-126,"RPL37"
"TRIM34",1.21996773834336e-130,6.41474803759643,0.196,0.002,2.43261567025666e-126,"TRIM34"
"RPL7A",7.73736225480158e-129,0.982793350362848,0.951,0.98,1.54283003360743e-124,"RPL7A"
"PSG2",8.53335422898512e-128,4.00968039010629,0.353,0.033,1.70155083325963e-123,"PSG2"
"ZGPAT",1.33573297883709e-127,7.25267924318346,0.189,0.001,2.66345155980117e-123,"ZGPAT"
"RPS3A",3.24642781051781e-126,0.980587796418092,0.956,0.988,6.47337705417252e-122,"RPS3A"
"RPS8",1.19612345926734e-125,1.00010340319044,0.956,0.991,2.38507017777908e-121,"RPS8"
"RPS28",3.2591833155452e-125,0.942812542116958,0.942,0.996,6.49881153119712e-121,"RPS28"
"RPL19",5.13549513418634e-124,0.953017017461738,0.942,0.994,1.02401772975676e-119,"RPL19"
"PSMA6",1.08863295763416e-123,2.79535377425183,0.561,0.113,2.17073411752252e-119,"PSMA6"
"MRPL38",1.18497468454847e-122,3.87365152459642,0.28,0.017,2.36283952098966e-118,"MRPL38"
"FN1",4.70853904784393e-122,2.5233582536942,0.89,0.38,9.3888268614008e-118,"FN1"
"RPL3",9.29640522154872e-121,0.949995517379501,0.956,0.989,1.85370320117681e-116,"RPL3"
"ITM2B",1.77131586442904e-120,0.943425364791956,0.937,0.987,3.53200383367151e-116,"ITM2B"
"BCKDHA",1.40808507302141e-119,4.22072606510615,0.236,0.01,2.8077216356047e-115,"BCKDHA"
"RAD50",2.25775944177018e-119,3.23230417549379,0.304,0.024,4.50197232688974e-115,"RAD50"
"RPS6",1.61216927644657e-117,0.930727016315948,0.951,0.993,3.21466553723446e-113,"RPS6"
"RPS27A",2.42497278219605e-117,0.95166733313705,0.949,0.984,4.83539572769891e-113,"RPS27A"
"RPL32",4.98567834026348e-116,0.91743097496297,0.944,0.994,9.94144261048537e-112,"RPL32"
"RPL9",6.51717742270966e-114,0.924304369369658,0.953,0.984,1.29952517808831e-109,"RPL9"
"RPS16",7.39304162742795e-114,0.927539509073621,0.949,0.984,1.47417250050913e-109,"RPS16"
"PSG4",2.55721471741118e-113,4.30545385045481,0.231,0.011,5.09908614651788e-109,"PSG4"
"ACTG1",2.56336219705461e-113,0.85022591630908,0.93,0.983,5.1113442209269e-109,"ACTG1"
"RPL37A",3.58974055463792e-113,0.912374844356309,0.951,0.985,7.157942665948e-109,"RPL37A"
"RPL8",1.63821789881032e-112,0.926331952348369,0.956,0.985,3.26660649022777e-108,"RPL8"
"RPS11",1.27674740586093e-111,0.929747665500352,0.942,0.976,2.54583432728669e-107,"RPS11"
"RPS4X",3.23893475961349e-111,0.902756114154885,0.96,0.99,6.4584359106693e-107,"RPS4X"
"RPLP2",2.24871689611142e-110,0.854071740173139,0.951,0.994,4.48394149084617e-106,"RPLP2"
"PLSCR3",3.62646643610501e-110,4.53171876686064,0.178,0.003,7.23117407359338e-106,"PLSCR3"
"RPL18A",1.07673125163903e-109,0.921744881757186,0.96,0.988,2.14700211576822e-105,"RPL18A"
"RPL15",1.10202133154987e-109,0.892417161820545,0.937,0.984,2.19743053511044e-105,"RPL15"
"RPL27A",1.70108568466022e-108,0.87515689570056,0.951,0.992,3.39196485521247e-104,"RPL27A"
"RPL26",4.25991146165371e-108,0.917735352476798,0.946,0.984,8.49426345453751e-104,"RPL26"
"CYP51A1",1.08376434320352e-107,3.770644281173,0.227,0.011,2.16102610034781e-103,"CYP51A1"
"RPL30",2.1633515472591e-107,0.898893380348185,0.937,0.976,4.31372298523465e-103,"RPL30"
"RPS19",3.12194920644097e-107,0.855260986929515,0.942,0.991,6.22516671764328e-103,"RPS19"
"RPS3",1.33166566652403e-106,0.922061185209904,0.944,0.986,2.65534133904892e-102,"RPS3"
"TMSB4X",1.60990789917176e-106,1.06025293780069,0.879,0.984,3.21015635094848e-102,"TMSB4X"
"EIF4A1",1.67367107798274e-105,1.4381346880945,0.855,0.638,3.33730012949759e-101,"EIF4A1"
"C17orf49",6.57455233031129e-105,2.52924887841703,0.432,0.07,1.31096573466407e-100,"C17orf49"
"CD63",7.81082972717105e-104,0.802010449864939,0.925,0.983,1.55747944759791e-99,"CD63"
"WBP1",4.74817002558036e-103,3.44257927608188,0.227,0.013,9.46785103100724e-99,"WBP1"
"RPS27",7.69158615148589e-103,0.894340612759934,0.939,0.991,1.53370227860629e-98,"RPS27"
"GIMAP5",1.49357389961474e-102,2.49973264494575,0.395,0.058,2.97818635583179e-98,"GIMAP5"
"RPS15",1.59600009750762e-102,0.829264486706349,0.942,0.994,3.18242419443019e-98,"RPS15"
"RPLP0",1.62118079743355e-102,0.884031669085712,0.942,0.971,3.2326345100825e-98,"RPLP0"
"TNFSF13",3.07243591461437e-102,6.2374259841096,0.161,0.002,6.12643721374106e-98,"TNFSF13"
"ARHGEF18",3.18186212069088e-102,6.06816147099562,0.159,0.002,6.34463306865762e-98,"ARHGEF18"
"RPL18",1.61813245841779e-101,0.910385168082991,0.939,0.978,3.22655612208508e-97,"RPL18"
"PAGR1",3.58692401309521e-100,2.92530247721926,0.313,0.034,7.15232648211184e-96,"PAGR1"
"RPL12",5.87420332965701e-100,0.884932715906745,0.942,0.987,1.17131614393361e-95,"RPL12"
"GNAS",1.36831024408133e-98,1.10234331924744,0.895,0.818,2.72841062669817e-94,"GNAS"
"RPS29",4.54558538498037e-97,0.854368682534754,0.923,0.985,9.06389725765086e-93,"RPS29"
"LINC00278",1.87766474322127e-95,5.34336618138649,0.152,0.002,3.74406349798321e-91,"LINC00278"
"RAB4B",6.2657714251136e-95,4.47260114046624,0.192,0.009,1.24939482216765e-90,"RAB4B"
"DDX39B",6.15028920994441e-94,2.58239614142487,0.472,0.099,1.22636766846291e-89,"DDX39B"
"HSP90AA1",1.00454306293006e-93,0.87429482781911,0.902,0.93,2.00305886748254e-89,"HSP90AA1"
"RPL39",1.26910223573502e-93,0.828216583142826,0.939,0.987,2.53058985805562e-89,"RPL39"
"RPL14",6.91794550041441e-93,0.830948293496668,0.937,0.972,1.37943833278263e-88,"RPL14"
"BRI3",7.02972604560095e-93,1.05849377533924,0.853,0.797,1.40172737349283e-88,"BRI3"
"UBA52",1.63985762864214e-92,0.813944449953661,0.921,0.979,3.26987611151242e-88,"UBA52"
"RPS13",1.84974376670096e-92,0.849724163915648,0.937,0.982,3.68838907080171e-88,"RPS13"
"MYL6",2.85365394174057e-92,0.790255039092932,0.935,0.984,5.69018595983069e-88,"MYL6"
"BOLA2",7.7254368362326e-91,6.79689909985597,0.138,0.001,1.54045210514478e-86,"BOLA2"
"CLN3",2.50045598817808e-90,3.01305029270156,0.278,0.03,4.98590924042709e-86,"CLN3"
"SRXN1",2.97542805567502e-90,3.98309231362677,0.178,0.007,5.933003543016e-86,"SRXN1"
"RPL21",1.05821825659595e-89,0.849835492849484,0.93,0.983,2.11008720365232e-85,"RPL21"
"RPL34",3.89482484839922e-89,0.803996024336329,0.937,0.992,7.76628074770804e-85,"RPL34"
"RPS9",7.21299554920165e-88,0.791246891081398,0.916,0.979,1.43827131251081e-83,"RPS9"
"NGRN",1.04953734939533e-87,3.07241651785021,0.301,0.038,2.0927774746943e-83,"NGRN"
"MBOAT1",7.78143795287691e-87,3.05680599253832,0.259,0.026,1.55161872780366e-82,"MBOAT1"
"DUSP1",1.90935893951183e-86,-1.41990446427934,0.423,0.868,3.80726172538659e-82,"DUSP1"
"FAU",4.69866081738806e-85,0.747352546297422,0.925,0.978,9.3691296698718e-81,"FAU"
"RPS7",5.50306155429047e-85,0.808006455265097,0.923,0.973,1.09731047392552e-80,"RPS7"
"EIF4EBP3",1.36549323162551e-84,3.68754280054705,0.189,0.011,2.72279350386127e-80,"EIF4EBP3"
"RPL29",2.02195844517466e-84,0.799282766016026,0.904,0.979,4.03178513967827e-80,"RPL29"
"RPL23",2.69137505672008e-84,0.818291369141348,0.923,0.968,5.36660186309983e-80,"RPL23"
"IRF9",3.32037166038767e-84,2.1627280709554,0.379,0.065,6.62082109081302e-80,"IRF9"
"PFN1",6.13154755538553e-84,0.735977706805612,0.923,0.985,1.22263058254387e-79,"PFN1"
"EIF1",7.98466474371307e-84,0.720728381637572,0.914,0.98,1.59214214989639e-79,"EIF1"
"PSG5",1.02223658332582e-82,3.66628465691782,0.248,0.026,2.03833974715169e-78,"PSG5"
"ERCC5",2.50881765252618e-82,4.04706146435681,0.157,0.006,5.0025823991372e-78,"ERCC5"
"S100A11",7.18053813884645e-82,0.884565490548153,0.951,0.979,1.43179930488598e-77,"S100A11"
"LAIR2",1.51429881601114e-81,3.82612013802538,0.369,0.072,3.01951183912622e-77,"LAIR2"
"RPL6",1.77909080067414e-81,0.845719521248329,0.928,0.964,3.54750705654424e-77,"RPL6"
"HSP90AB1",2.26505474172501e-81,0.862056050966689,0.897,0.896,4.51651915499967e-77,"HSP90AB1"
"RPS15A",9.05180592490734e-81,0.769498017475962,0.918,0.989,1.80493010142652e-76,"RPS15A"
"PTMA",9.640771243323e-81,0.764780935820164,0.935,0.977,1.92236978591861e-76,"PTMA"
"NACA",1.13783309467502e-80,0.799952487400197,0.911,0.962,2.268839190782e-76,"NACA"
"PAM16",7.66682085540681e-80,3.9818722459347,0.175,0.01,1.52876407856812e-75,"PAM16"
"ATG9A",3.67181378964654e-79,6.15707810415313,0.124,0.002,7.32159669655521e-75,"ATG9A"
"POLD4",3.94425330683822e-79,1.99494811638494,0.481,0.117,7.86484109383542e-75,"POLD4"
"RPL7",7.53485612387808e-79,0.748093346292184,0.93,0.976,1.50245031110129e-74,"RPL7"
"LINC02245",1.0347587000299e-78,9.84443319868227,0.11,0,2.06330884785963e-74,"LINC02245"
"TM9SF1",1.44376897789215e-76,2.58050898369789,0.248,0.028,2.87887534191694e-72,"TM9SF1"
"ST6GALNAC6",3.51840021905518e-76,6.88993976891911,0.114,0.001,7.01569003679602e-72,"ST6GALNAC6"
"EDC4",7.1853837081113e-76,5.85194017001373,0.119,0.002,1.43276551139739e-71,"EDC4"
"C18orf32",1.03063901713635e-75,1.97906889429979,0.502,0.137,2.05509420016988e-71,"C18orf32"
"SERF2",2.60917903257683e-75,0.718658024824026,0.923,0.99,5.20270299095821e-71,"SERF2"
"DAB2",3.45507076049977e-75,0.871878088551115,0.834,0.943,6.88941109643653e-71,"DAB2"
"RPL23A",9.38615521174153e-75,0.771772639959167,0.923,0.978,1.87159934922126e-70,"RPL23A"
"BSCL2",1.14843881110618e-74,3.69678453290575,0.154,0.007,2.28998698934573e-70,"BSCL2"
"CLN6",7.37751481051658e-73,2.24691908211018,0.367,0.073,1.47107645321701e-68,"CLN6"
"RPL10A",9.8068997494725e-73,0.819045176019077,0.916,0.959,1.95549581004482e-68,"RPL10A"
"RPS25",2.3577687121314e-72,0.748688667395756,0.914,0.981,4.70139081199001e-68,"RPS25"
"MT-CO1",2.13776127141243e-71,1.11805913184982,0.864,0.979,4.26269597519638e-67,"MT-CO1"
"RACK1",2.38868875704208e-71,0.701017699561211,0.907,0.967,4.76304538154191e-67,"RACK1"
"NOTUM",3.70793853559483e-70,3.14276707744418,0.409,0.102,7.3936294399761e-66,"NOTUM"
"FKBP2",4.2328187833839e-70,-3.04962478564361,0.105,0.564,8.4402406540675e-66,"FKBP2"
"CGA",1.0126796314205e-69,1.79489776318631,0.904,0.527,2.01928318505248e-65,"CGA"
"RAVER1",2.2091865851186e-69,3.52024570567453,0.159,0.01,4.40511805072648e-65,"RAVER1"
"IL10RB",4.38287167960259e-69,1.86418885948847,0.418,0.1,8.73944612912756e-65,"IL10RB"
"XIST",5.0119300988149e-69,-2.55391907858719,0.079,0.563,9.9937886170369e-65,"XIST"
"MFSD14A",6.27651586316467e-69,3.08234463460209,0.206,0.021,1.25153726311504e-64,"MFSD14A"
"RPS20",6.51920419646508e-69,0.759628656957568,0.914,0.969,1.29992931677514e-64,"RPS20"
"SARNP",9.76966463427624e-69,2.11351658946679,0.402,0.091,1.94807112807468e-64,"SARNP"
"RPS17",2.96529397745043e-68,1.09991870096197,0.846,0.706,5.91279619103616e-64,"RPS17"
"ZFP36",6.13021143018682e-68,-1.36353078069648,0.444,0.796,1.22236415917925e-63,"ZFP36"
"ANKHD1",8.03755950414165e-68,2.03856960166296,0.397,0.091,1.60268936512585e-63,"ANKHD1"
"GTF2H4",1.07510834581287e-67,5.94648027538796,0.107,0.002,2.14376604155087e-63,"GTF2H4"
"RPL36A",2.22556434245628e-67,0.933070928390084,0.867,0.839,4.43777529885782e-63,"RPL36A"
"YBX1",2.51882051733586e-65,0.797803316277704,0.855,0.858,5.0225281115677e-61,"YBX1"
"PTP4A1",4.57561971789711e-65,-8.63840682647632,0.002,0.448,9.12378571748683e-61,"PTP4A1"
"RPS21",4.71674344582105e-65,0.682097795830693,0.886,0.955,9.40518643096717e-61,"RPS21"
"FOSB",5.91718637234625e-65,-1.74102420417837,0.301,0.708,1.17988696264584e-60,"FOSB"
"HPGD",7.01174059559306e-65,3.17479125626851,0.379,0.096,1.39814107476126e-60,"HPGD"
"AK1",8.04161040181845e-65,2.25641158038094,0.29,0.049,1.6034971141226e-60,"AK1"
"SNX15",2.64501541305725e-64,3.69599793493556,0.124,0.005,5.27416073363616e-60,"SNX15"
"JUNB",6.50916792650509e-64,-1.09521734152312,0.523,0.906,1.29792808454512e-59,"JUNB"
"GPS2",1.12659123994767e-62,2.06572804639368,0.39,0.093,2.24642293245565e-58,"GPS2"
"RPL38",1.45124874630979e-62,0.645333109891728,0.902,0.975,2.89379000014172e-58,"RPL38"
"APOE",2.32692935208967e-62,1.88540150188015,0.713,0.436,4.63989712806679e-58,"APOE"
"RPP21",1.19832385525156e-61,2.63851508931053,0.29,0.053,2.38945776737161e-57,"RPP21"
"RPL36",2.26231180679387e-61,0.658244122857139,0.907,0.987,4.51104974274697e-57,"RPL36"
"RPL5",6.8394435769418e-61,0.753029400399223,0.897,0.942,1.3637850492422e-56,"RPL5"
"LIN37",7.6656177255402e-61,3.26643216142163,0.15,0.011,1.52852417447272e-56,"LIN37"
"HMGN4",3.97714543682015e-60,2.97371348004594,0.208,0.026,7.93042800101938e-56,"HMGN4"
"RPL24",4.87456869707727e-60,0.696745963380925,0.895,0.967,9.71988998197209e-56,"RPL24"
"PPDPF",4.52640810606843e-59,-1.04014406522117,0.465,0.794,9.02565776350045e-55,"PPDPF"
"MT-CO2",1.83188496470448e-57,0.966965082851046,0.841,0.976,3.65277861962073e-53,"MT-CO2"
"RPL35",2.76823040527077e-57,0.603488398455746,0.902,0.983,5.51985142810991e-53,"RPL35"
"COX16",4.4801422710949e-57,1.83579922262057,0.404,0.107,8.93340368856322e-53,"COX16"
"USP9Y",1.07458478582468e-56,2.97422948065983,0.143,0.011,2.14272206293442e-52,"USP9Y"
"GAPDH",2.62991162940008e-56,0.672467571457076,0.918,0.976,5.24404378902376e-52,"GAPDH"
"MT-ATP6",2.73180293419372e-56,1.02241068288196,0.857,0.966,5.44721505078227e-52,"MT-ATP6"
"GADD45B",1.45702276769744e-55,-1.22889322850885,0.453,0.78,2.9053033987887e-51,"GADD45B"
"RBM4",2.93394325522445e-55,2.03192463283255,0.395,0.105,5.85028285091756e-51,"RBM4"
"PIK3R2",4.71587233861632e-55,2.7798000718276,0.164,0.016,9.40344944320094e-51,"PIK3R2"
"RGS2",6.46221560173631e-55,-1.76403856245427,0.292,0.651,1.28856579098622e-50,"RGS2"
"CDKN1C",1.59689532310459e-54,2.20642483407308,0.685,0.338,3.18420927427055e-50,"CDKN1C"
"TICAM2",5.1289490906073e-54,3.55812361179232,0.117,0.006,1.0227124486671e-49,"TICAM2"
"IGFLR1",2.19509652249274e-53,1.74968461043097,0.35,0.085,4.37702246585052e-49,"IGFLR1"
"RPS5",3.99750271987236e-53,0.667875857107227,0.9,0.95,7.97102042342548e-49,"RPS5"
"GDF15",7.73916384127354e-53,2.52316567190438,0.367,0.099,1.54318926994994e-48,"GDF15"
"RAC1",8.75386735422962e-53,0.781100862489972,0.848,0.806,1.74552115043339e-48,"RAC1"
"CCL3",1.74756080339413e-52,-1.04634795864848,0.442,0.855,3.48463624196789e-48,"CCL3"
"RELL1",2.46312831399224e-52,2.39569590476247,0.196,0.027,4.91147785810052e-48,"RELL1"
"OAZ1",2.61247778306137e-52,0.546499815304899,0.874,0.97,5.20928069942437e-48,"OAZ1"
"CFL1",2.52084206542404e-51,0.518440505872106,0.874,0.981,5.02655907845553e-47,"CFL1"
"DOCK9",3.89453748092156e-51,2.36697676372636,0.185,0.024,7.76570773695759e-47,"DOCK9"
"PPIA",5.34046148932386e-51,0.57037601915491,0.864,0.966,1.06488802097118e-46,"PPIA"
"PSG6",8.08464271058373e-51,4.12201818626713,0.11,0.006,1.6120777564904e-46,"PSG6"
"CGB3",8.24283226903032e-51,3.58159220993941,0.15,0.015,1.64362075444465e-46,"CGB3"
"SMARCE1",8.58132256828929e-51,1.76873103857673,0.428,0.128,1.71111572011689e-46,"SMARCE1"
"CMC4",2.95091205173708e-50,2.93664048008319,0.133,0.011,5.88411863116373e-46,"CMC4"
"ARPC3",4.66585197498608e-49,0.533266606851731,0.874,0.957,9.30370883812224e-45,"ARPC3"
"MTG1",1.31656067950552e-48,1.85405356002293,0.213,0.035,2.62522199493401e-44,"MTG1"
"RWDD3",2.25829253805212e-48,3.15407138849916,0.121,0.009,4.50303532087593e-44,"RWDD3"
"PAPPA2",5.21180853095617e-48,3.85656411706525,0.171,0.023,1.03923462107266e-43,"PAPPA2"
"TUBA1B",7.23864007156552e-48,0.564253874419745,0.857,0.964,1.44338483027017e-43,"TUBA1B"
"INHBA",7.89786487593141e-48,4.71487798796536,0.117,0.009,1.57483425626072e-43,"INHBA"
"MIF",3.62068513858531e-47,1.29377375059404,0.799,0.602,7.21964616633911e-43,"MIF"
"ACY1",5.81009713540265e-47,2.64987714684179,0.147,0.016,1.15853336879929e-42,"ACY1"
"IER2",1.83644487682162e-46,-0.870179448832989,0.521,0.832,3.66187108438231e-42,"IER2"
"RNF31",8.86364009657629e-46,3.25270596669353,0.1,0.006,1.76740983525731e-41,"RNF31"
"RPS26",1.19910841242229e-45,0.711552878313867,0.85,0.934,2.39102217437005e-41,"RPS26"
"EGR1",2.18940884668884e-45,-1.75256900545559,0.201,0.551,4.36568124029755e-41,"EGR1"
"MT-CYB",2.41434005642986e-45,0.901401092043186,0.82,0.965,4.81419407252114e-41,"MT-CYB"
"MT-CO3",4.79009458676677e-45,0.915707845712125,0.825,0.973,9.55144860601294e-41,"MT-CO3"
"NFKBIA",5.14139615900917e-44,-0.960822415001771,0.484,0.768,1.02519439410643e-39,"NFKBIA"
"RHOB",8.88808009434654e-44,-1.35256317002637,0.355,0.65,1.7722831708127e-39,"RHOB"
"LINC00342",1.04810945818608e-43,2.42538629007292,0.164,0.023,2.08993025962305e-39,"LINC00342"
"ZNF410",2.4436971480275e-43,2.66315929184729,0.131,0.014,4.87273211316684e-39,"ZNF410"
"CALM1",1.54961392805771e-42,0.635330159742776,0.843,0.902,3.08993017254707e-38,"CALM1"
"CYP19A1",1.78939950383297e-42,3.35953514938318,0.147,0.019,3.56806261064294e-38,"CYP19A1"
"FLT1",2.10477870086217e-42,2.58850058494793,0.381,0.132,4.19692872951917e-38,"FLT1"
"RPSA",1.84965207668262e-41,0.66006000104065,0.874,0.932,3.68820624090515e-37,"RPSA"
"CXCL8",3.23362733388728e-41,-2.96066140857101,0.107,0.429,6.44785290377124e-37,"CXCL8"
"ARPC1B",7.65599290659274e-41,0.652815511999951,0.822,0.836,1.52660498557459e-36,"ARPC1B"
"ARPC2",8.00696266026041e-40,0.596318161262502,0.853,0.907,1.59658835445593e-35,"ARPC2"
"SGSM3",1.10761627605265e-39,1.7662928282761,0.217,0.045,2.20858685444899e-35,"SGSM3"
"FSTL3",1.69089888448968e-39,2.21341199797653,0.481,0.194,3.37165237567242e-35,"FSTL3"
"PFDN5",3.28703496118216e-39,0.496526309349343,0.853,0.98,6.55434771259723e-35,"PFDN5"
"RPL35A",1.05851000206837e-38,0.515426553707264,0.86,0.974,2.11066894412433e-34,"RPL35A"
"CTSC",4.45095743482306e-38,0.475977350622091,0.787,0.943,8.87520912503719e-34,"CTSC"
"RPL27",5.44210226880377e-38,0.563197106382532,0.876,0.969,1.08515519239947e-33,"RPL27"
"SMIM30",9.99892555445936e-38,-1.0110581662357,0.458,0.7,1.9937857555592e-33,"SMIM30"
"KLF6",1.30710425210709e-37,-0.688659889612879,0.591,0.887,2.60636587870153e-33,"KLF6"
"MCL1",3.29405344552395e-37,-0.873159337646252,0.516,0.744,6.56834257037476e-33,"MCL1"
"ATP5F1E",5.05095011345742e-37,0.465176360463085,0.853,0.986,1.00715945262341e-32,"ATP5F1E"
"CD14",5.41624246067821e-37,0.520253678165697,0.785,0.957,1.07999874665923e-32,"CD14"
"SRCAP",5.78603709551112e-37,2.31683122320253,0.133,0.018,1.15373579684492e-32,"SRCAP"
"CAPN3",1.41069587126957e-36,2.47533621650883,0.143,0.021,2.81292756731152e-32,"CAPN3"
"CTSL",2.65919104517793e-36,0.669634411485474,0.843,0.91,5.30242694408479e-32,"CTSL"
"CTSZ",3.54426630122972e-36,0.616049228441894,0.776,0.853,7.06726700465207e-32,"CTSZ"
"NPC2",5.28760435316174e-36,0.415846634267429,0.829,0.983,1.05434830802045e-31,"NPC2"
"ADAM12",5.68627870784869e-36,2.8541392089326,0.269,0.078,1.13384397434503e-31,"ADAM12"
"TRA2B",6.37092262447523e-36,-1.02490167921765,0.428,0.668,1.27036197132036e-31,"TRA2B"
"AARSD1",5.34439406393664e-35,2.09450376166638,0.168,0.031,1.06567217634897e-30,"AARSD1"
"ZNF585A",6.99201831306986e-35,2.21522318496522,0.194,0.041,1.39420845162613e-30,"ZNF585A"
"TTC4",1.08129826630443e-34,2.47030246996578,0.112,0.013,2.15610874301104e-30,"TTC4"
"F13A1",1.35674201072134e-34,0.606030504529281,0.766,0.916,2.70534356937834e-30,"F13A1"
"NDUFB3",2.86965175685539e-34,-0.796863402335942,0.463,0.704,5.72208560316966e-30,"NDUFB3"
"CD81",4.23916811251577e-34,0.624897664571378,0.738,0.749,8.45290121635644e-30,"CD81"
"TIMP2",6.835463799782e-34,0.731719639845309,0.79,0.772,1.36299148167653e-29,"TIMP2"
"C1QA",1.21715661690778e-33,0.523938911942328,0.799,0.947,2.42701029411412e-29,"C1QA"
"SMIM26",1.47854000493607e-33,-0.935328664617667,0.43,0.66,2.94820876984253e-29,"SMIM26"
"NR4A2",1.87142967688042e-33,-2.49698862107877,0.138,0.414,3.73163077569957e-29,"NR4A2"
"CD36",4.36409384328297e-33,0.508379774424577,0.757,0.92,8.70200312350624e-29,"CD36"
"COX14",6.14527435295678e-33,-0.940004110453348,0.395,0.614,1.22536770597958e-28,"COX14"
"IER3",6.64525187870023e-33,-1.31845619083408,0.292,0.573,1.32506322461283e-28,"IER3"
