"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"PIM3",7.74778648257484e-20,0.309336743525167,0.387,0.275,1.54490862462542e-15,"PIM3"
"FMNL1",2.77252261336271e-10,0.309315661632272,0.261,0.196,5.52841009104524e-06,"FMNL1"
"CLPTM1",4.98388163354979e-10,0.309301841320602,0.249,0.187,9.93785997729829e-06,"CLPTM1"
"GAA",1.61854649733735e-22,0.308868985060312,0.525,0.414,3.22738171569067e-18,"GAA"
"NMD3",0.00259493980845516,0.308781963258572,0.122,0.099,1,"NMD3"
"ZSWIM6",0.000973363047109471,-0.30833353060247,0.431,0.432,1,"ZSWIM6"
"G6PC3",1.09151504768909e-09,0.308278570898952,0.171,0.118,2.17648100509205e-05,"G6PC3"
"VAV1",0.0024162694265443,-0.308275545337608,0.34,0.365,1,"VAV1"
"FYB1",2.89327791580686e-10,-0.308171721015027,0.64,0.67,5.76919616411888e-06,"FYB1"
"MRPL37",2.83356808096996e-06,0.307967997320621,0.133,0.096,0.0565013475345409,"MRPL37"
"RUBCN",0.000244320757879338,0.307773322712676,0.213,0.179,1,"RUBCN"
"CDK9",0.000887095498710069,0.307747951692669,0.155,0.128,1,"CDK9"
"PIN4",0.174339879642757,-0.307500004391707,0.125,0.134,1,"PIN4"
"HPF1",0.138469481120193,-0.307473450846545,0.118,0.129,1,"HPF1"
"S100A10",0.0796001007739973,-0.307465249928221,0.258,0.273,1,"S100A10"
"IFIH1",4.57614761180467e-07,0.307445961335433,0.282,0.229,0.00912483833793851,"IFIH1"
"A2M",2.35797861251376e-56,0.307441737815913,0.808,0.714,4.70180935335244e-52,"A2M"
"HLTF",0.371696597385741,-0.307419702759063,0.112,0.118,1,"HLTF"
"PARP14",1.60875251591892e-10,0.307396664811393,0.512,0.458,3.20785251674232e-06,"PARP14"
"HK1",4.90622150308535e-07,0.307190263913438,0.21,0.162,0.00978300567715219,"HK1"
"MRE11",3.60597970352747e-05,-0.307160398982788,0.092,0.123,0.719032352883377,"MRE11"
"DNAJC5",0.000578755821862014,-0.307153044731654,0.293,0.326,1,"DNAJC5"
"GAPDH",2.20819027722002e-51,0.307026035648551,0.874,0.738,4.40313141277672e-47,"GAPDH"
"HRH2",0.0986821537646183,-0.306946167710276,0.161,0.174,1,"HRH2"
"SCOC",0.445808162820879,-0.306777116054543,0.13,0.121,1,"SCOC"
"PIP5K1C",6.4618103800242e-05,0.306489448976288,0.189,0.152,1,"PIP5K1C"
"SNRPB2",0.848064579782633,-0.306464335013982,0.261,0.254,1,"SNRPB2"
"BTG1",1.63320374136038e-29,0.306306888429781,0.586,0.436,3.25660826027259e-25,"BTG1"
"ATAD1",0.0041998474918383,-0.305899877168755,0.121,0.143,1,"ATAD1"
"ACOT13",0.965496630310908,-0.305791383364787,0.125,0.122,1,"ACOT13"
"ZNF622",2.88795566092787e-09,0.305391087794736,0.161,0.11,5.75858358789017e-05,"ZNF622"
"PFDN1",0.245477172862208,-0.305091318053433,0.17,0.179,1,"PFDN1"
"ORAI3",0.872284577952245,-0.305029988572562,0.171,0.169,1,"ORAI3"
"PRKACB",0.145599850255195,-0.304939557546964,0.26,0.27,1,"PRKACB"
"FRMD8",0.0672063128152404,0.304859080689888,0.114,0.101,1,"FRMD8"
"GPAA1",4.26990055481894e-09,0.304847652793373,0.237,0.178,8.51418170630896e-05,"GPAA1"
"FAM3C",0.149342382737567,-0.30472760127405,0.112,0.122,1,"FAM3C"
"ESYT2",3.901892267151e-07,0.303967284773612,0.211,0.161,0.0077803731806991,"ESYT2"
"HACD4",0.579417702618822,-0.303875756627635,0.203,0.203,1,"HACD4"
"CCT6A",3.10875379910825e-19,0.30384623963009,0.389,0.286,6.19885507542185e-15,"CCT6A"
"PCNX3",0.000279169311928521,0.303657984364634,0.105,0.079,1,"PCNX3"
"TBK1",0.00550973543626977,0.303638686310921,0.233,0.208,1,"TBK1"
"HCST",0.00490712172276183,-0.303304556667423,0.557,0.548,1,"HCST"
"RSRP1",1.78431908126478e-19,0.30323700089725,0.622,0.533,3.55793224804198e-15,"RSRP1"
"FGD2",4.83076388944188e-05,0.303205092222428,0.347,0.3,0.96325431955471,"FGD2"
"HERC2",0.000122124831059625,-0.303201427576123,0.173,0.207,1,"HERC2"
"EPB41L3",5.64007209884215e-29,0.303169876681283,0.691,0.569,1.12463037650913e-24,"EPB41L3"
"CSE1L",0.478366461447114,-0.303037392107656,0.116,0.12,1,"CSE1L"
"COA4",0.170838420712627,-0.303016627348404,0.175,0.158,1,"COA4"
"MAP4K4",7.149936698403e-05,-0.302918848909959,0.353,0.385,1,"MAP4K4"
"TERF1",0.126604891384097,-0.302890334195007,0.108,0.119,1,"TERF1"
"HIVEP2",9.13599886036782e-05,0.302778022773121,0.222,0.183,1,"HIVEP2"
"RBBP6",2.1993030138375e-12,0.302763154082404,0.418,0.339,4.38541020959197e-08,"RBBP6"
"MT2A",0.293945052360718,-0.302746842444017,0.247,0.252,1,"MT2A"
"RSF1",0.000276866056550211,-0.302720947510572,0.285,0.321,1,"RSF1"
"OTULIN",0.00065773769044249,0.30252386048449,0.205,0.176,1,"OTULIN"
"PRAG1",0.00536633361357186,-0.302306399843229,0.134,0.157,1,"PRAG1"
"MAD2L2",2.46015806461469e-06,0.30227609209131,0.115,0.08,0.0490555518084169,"MAD2L2"
"PRPF4",0.285578155605087,-0.302233741579315,0.099,0.106,1,"PRPF4"
"CHST11",0.012386006401641,-0.302074392981323,0.337,0.344,1,"CHST11"
"MEF2A",3.42975256277215e-06,-0.30202618076382,0.494,0.511,0.0683892661016767,"MEF2A"
"GRAMD4",0.0210535435043723,-0.302003346259888,0.153,0.173,1,"GRAMD4"
"TRAPPC2B",1.45449578194766e-05,0.301811828519571,0.139,0.104,0.290026458920363,"TRAPPC2B"
"ALAS1",1.03501378326279e-09,0.301700889239206,0.21,0.151,2.06381748382601e-05,"ALAS1"
"RC3H2",0.000432627173029278,-0.301642280863776,0.125,0.153,1,"RC3H2"
"ANXA2",5.63528149531125e-23,0.301388686401679,0.564,0.435,1.12367513016506e-18,"ANXA2"
"BET1L",5.62309994399554e-06,0.301382274277453,0.119,0.086,0.112124612883271,"BET1L"
"RBM41",6.41317063569338e-07,-0.301373412895912,0.084,0.122,0.0127878622475726,"RBM41"
"ZNHIT1",0.842522877482208,-0.301352279730628,0.235,0.228,1,"ZNHIT1"
"BATF",0.0468281969158971,-0.301327204951356,0.153,0.169,1,"BATF"
"TMEM230",0.0935586355037628,-0.301212690633763,0.277,0.285,1,"TMEM230"
"MFNG",6.97341422849919e-06,0.300832492605323,0.109,0.077,0.139049879716274,"MFNG"
"GDI1",1.89414585927513e-11,0.300671719881635,0.276,0.204,3.77692684339462e-07,"GDI1"
"CTSL",3.11875030335026e-54,0.300561919339309,0.856,0.756,6.21878810488042e-50,"CTSL"
"CAPNS1",5.0163242655591e-23,0.300558838573975,0.437,0.309,1.00025505855248e-18,"CAPNS1"
"NCOA3",6.93985926306514e-05,-0.300524227403326,0.26,0.298,1,"NCOA3"
"SSH1",0.00236606291528608,-0.300491134921297,0.159,0.185,1,"SSH1"
"ARID1A",1.59836168013582e-06,-0.300439232002701,0.327,0.379,0.0318713319019083,"ARID1A"
"RIN3",2.78333075655936e-05,-0.30013721660772,0.289,0.322,0.554996152857937,"RIN3"
"DHRS7B",0.103522046786336,-0.300110334733488,0.096,0.107,1,"DHRS7B"
"LYL1",0.446555409034005,-0.299829141555055,0.291,0.271,1,"LYL1"
"TXLNA",9.25726579762714e-10,0.299764564691822,0.235,0.174,1.84589880004685e-05,"TXLNA"
"SNW1",0.661752284391703,-0.299693651788255,0.238,0.238,1,"SNW1"
"PRKD3",0.0428784827359248,-0.299658595563825,0.144,0.159,1,"PRKD3"
"NOD1",0.0083661941057878,-0.299573235319546,0.088,0.106,1,"NOD1"
"BTAF1",0.00247453265926912,0.299433786574545,0.256,0.228,1,"BTAF1"
"TLNRD1",5.97021951236333e-08,0.299301215732121,0.222,0.167,0.00119046177076525,"TLNRD1"
"PTBP3",1.05351057150137e-07,-0.299286283562012,0.397,0.446,0.00210070007957373,"PTBP3"
"ZFYVE21",0.291610814334644,-0.299008884533418,0.153,0.141,1,"ZFYVE21"
"ITPKB",0.000605431308863093,-0.298935668709799,0.132,0.16,1,"ITPKB"
"HERC6",0.000246482067177534,0.29887146226538,0.116,0.088,1,"HERC6"
"METRN",0.219033638929026,-0.29880598762546,0.105,0.113,1,"METRN"
"SRPRB",0.000475975999053565,0.298706431687527,0.112,0.086,1,"SRPRB"
"XPO1",8.26713987133566e-05,-0.298648531465988,0.377,0.416,1,"XPO1"
"AFAP1",0.000109294941726607,-0.298529223341294,0.146,0.179,1,"AFAP1"
"MAP4K3",0.00887038390235489,-0.298517238485965,0.129,0.149,1,"MAP4K3"
"FGD6",2.30645596591811e-06,-0.298510209696112,0.202,0.247,0.0459907319604071,"FGD6"
"SNX9",4.53287680512234e-22,0.298384534043061,0.611,0.496,9.03855634941395e-18,"SNX9"
"SLC7A8",0.00244076898952401,-0.298243544762377,0.315,0.346,1,"SLC7A8"
"ARF5",1.13110745022248e-24,0.298187853299218,0.365,0.244,2.25542825574362e-20,"ARF5"
"OSTF1",0.0172789932891224,-0.298149560734597,0.514,0.525,1,"OSTF1"
"BFAR",0.00140478726309968,0.298120958686744,0.143,0.116,1,"BFAR"
"FGD5-AS1",3.58206328402619e-17,0.297986942258021,0.392,0.288,7.14263418834821e-13,"FGD5-AS1"
"SCAF1",1.23356503397466e-06,0.297802774441883,0.162,0.12,0.0245972867774547,"SCAF1"
"PPP1R18",1.56928008391934e-21,0.297798156456709,0.51,0.385,3.12914448733517e-17,"PPP1R18"
"SLFN5",0.000613428898488645,0.297642266166872,0.152,0.123,1,"SLFN5"
"RRAGC",0.136662325467881,-0.297560147166536,0.168,0.18,1,"RRAGC"
"ISCU",0.773759081654522,-0.29723614626944,0.386,0.362,1,"ISCU"
"EIF2A",4.13931248436016e-10,0.296844937495746,0.245,0.183,8.25378909381416e-06,"EIF2A"
"TMCO1",0.311302734220946,-0.296735226653819,0.255,0.258,1,"TMCO1"
"LUC7L3",1.38189940823132e-06,-0.296623868337759,0.34,0.397,0.0275550742001325,"LUC7L3"
"EEFSEC",0.026976225030758,-0.296466616208722,0.092,0.107,1,"EEFSEC"
"CISD3",1.88211302860431e-09,0.296183806837535,0.238,0.177,3.75293337903698e-05,"CISD3"
"G3BP1",3.59039876055129e-13,0.29613024411078,0.449,0.366,7.15925512853928e-09,"G3BP1"
"RAB21",1.52106666887871e-16,0.296082801561384,0.418,0.325,3.03300693774415e-12,"RAB21"
"DDOST",3.53057280692977e-17,0.296011270774895,0.372,0.271,7.03996217701796e-13,"DDOST"
"RALA",0.244122910948236,-0.295995092375394,0.191,0.198,1,"RALA"
"SETDB1",0.0352979256826595,0.295832602707055,0.138,0.121,1,"SETDB1"
"R3HCC1L",1.71311130344897e-06,-0.295807331723785,0.123,0.163,0.0341594393907725,"R3HCC1L"
"HACD3",0.378632162909775,-0.295800464917209,0.187,0.192,1,"HACD3"
"PHTF2",0.00114690436042218,-0.295638777470294,0.214,0.241,1,"PHTF2"
"ATP6AP1",8.30390992680277e-25,0.295635089061766,0.53,0.404,1.65579963940447e-20,"ATP6AP1"
"KIF2A",0.0274462182983786,-0.29531981486598,0.179,0.197,1,"KIF2A"
"NOL8",0.0209649542740845,-0.295174239918043,0.187,0.207,1,"NOL8"
"COA6",9.57363656668362e-11,0.295167514435226,0.202,0.139,1.90898313139671e-06,"COA6"
"ZBTB37",0.00472195271740099,-0.295076124161091,0.082,0.101,1,"ZBTB37"
"KPNA1",0.00106180754100209,-0.294975593760357,0.179,0.208,1,"KPNA1"
"PLEK",4.02317962339646e-53,0.294852233032634,0.778,0.658,8.02222016905253e-49,"PLEK"
"SCAF8",0.000107253608591985,-0.294830689974733,0.181,0.215,1,"SCAF8"
"SRSF11",3.2584601342988e-07,-0.29469816116051,0.464,0.507,0.00649736950779181,"SRSF11"
"PTTG1IP",4.84628516304475e-30,0.294692573060734,0.601,0.456,9.66349261511124e-26,"PTTG1IP"
"MAP1LC3B",1.57677489965215e-27,0.294682784332208,0.555,0.417,3.14408914990639e-23,"MAP1LC3B"
"PQBP1",8.41052154847412e-11,0.294559912179305,0.185,0.125,1.67705799676574e-06,"PQBP1"
"PRKAG2",4.97434936154333e-06,-0.294530660147474,0.101,0.137,0.0991885262691739,"PRKAG2"
"NMT1",0.543077583143148,-0.294281616788236,0.194,0.196,1,"NMT1"
"DSC2",2.96566433724422e-14,0.29422977645739,0.403,0.314,5.91353468846498e-10,"DSC2"
"IWS1",0.014932454987303,-0.294147106763384,0.169,0.191,1,"IWS1"
"RPL31",0.00106760084051486,-0.294059316063605,0.637,0.639,1,"RPL31"
"RNF138",0.00860853285422846,-0.29378939178607,0.162,0.184,1,"RNF138"
"RYBP",0.000892876202036798,-0.293744671541489,0.123,0.15,1,"RYBP"
"ZMIZ1",4.32623079133359e-11,0.293463037767111,0.335,0.261,8.62650419791918e-07,"ZMIZ1"
"TPI1",3.40273741442748e-31,0.293449191316459,0.608,0.463,6.78505840436839e-27,"TPI1"
"MT1X",0.760879868258704,-0.293431887619679,0.118,0.118,1,"MT1X"
"INTS10",0.00497717000372221,-0.293252493063525,0.248,0.272,1,"INTS10"
"DNAJC4",1.28299666547881e-07,0.293228329367672,0.161,0.115,0.00255829535096475,"DNAJC4"
"HADH",0.946920243736468,-0.29305073159095,0.214,0.208,1,"HADH"
"RALGDS",0.00252492090091756,0.293005542564253,0.131,0.107,1,"RALGDS"
"ZBTB44",0.000357967293340758,-0.292754399168048,0.108,0.137,1,"ZBTB44"
"SRSF5",8.53576074126374e-21,0.292632032703653,0.632,0.522,1.70203069180799e-16,"SRSF5"
"SNRPF",0.360879046524242,-0.292416394963839,0.203,0.19,1,"SNRPF"
"CHCHD10",9.13492516861416e-26,0.292316199310735,0.535,0.385,1.82150407862166e-21,"CHCHD10"
"OSBPL1A",1.25008464762916e-10,0.292053736371315,0.278,0.209,2.49266878737255e-06,"OSBPL1A"
"FLNA",0.00513009236206363,0.291911981499878,0.109,0.089,1,"FLNA"
"ITGA4",2.79066375602617e-08,0.291727931082999,0.236,0.181,0.000556458352951618,"ITGA4"
"RAP1A",0.00700171424076235,-0.291648134098284,0.398,0.41,1,"RAP1A"
"SELENOS",4.47738364913794e-15,0.291530382241886,0.354,0.262,8.92790299638105e-11,"SELENOS"
"MINDY2",0.000574083436530832,-0.291514391367453,0.123,0.152,1,"MINDY2"
"OSBPL11",1.1374096148019e-06,-0.291228843441367,0.338,0.388,0.0226799477191499,"OSBPL11"
"CYP20A1",0.00312628681761897,-0.290889074370153,0.196,0.224,1,"CYP20A1"
"RSL1D1",1.00707090913528e-21,0.290729778583989,0.349,0.237,2.00809939281575e-17,"RSL1D1"
"AKR1B1",6.87218897519723e-32,0.290691874350207,0.59,0.455,1.37031448165433e-27,"AKR1B1"
"ABCA1",6.89901644881984e-20,0.290608082314582,0.658,0.548,1.37566387989468e-15,"ABCA1"
"DEF6",0.0121424639249388,-0.290436948267728,0.285,0.304,1,"DEF6"
"PIK3R1",2.00697273362172e-22,0.290313156580007,0.611,0.505,4.00190363084172e-18,"PIK3R1"
"PSMG2",0.467911531276179,-0.290183017257086,0.272,0.271,1,"PSMG2"
"NCEH1",0.0960741946059034,-0.290167705307702,0.205,0.217,1,"NCEH1"
"DDX41",1.64412846249376e-08,0.290158032324854,0.153,0.105,0.000327839215421255,"DDX41"
"KIF1B",5.82622011557335e-08,0.289879345486305,0.476,0.414,0.00116174829104533,"KIF1B"
"FPR1",2.46185055475259e-25,0.289872773424178,0.517,0.389,4.90893000617667e-21,"FPR1"
"CEP250",3.72141404195592e-05,0.289805609540253,0.124,0.092,0.74204995996601,"CEP250"
"TMEM160",0.255461969668886,-0.289553280139535,0.234,0.215,1,"TMEM160"
"PLEKHA3",0.0127455616750908,-0.289549463693034,0.121,0.141,1,"PLEKHA3"
"ORAI1",0.873363626943196,-0.289495634285182,0.16,0.155,1,"ORAI1"
"STX17",0.00791482661726012,-0.28948296167376,0.105,0.125,1,"STX17"
"CHID1",3.84123656648758e-13,0.289409807125468,0.365,0.286,7.65942571357623e-09,"CHID1"
"RANBP2",5.99399702575259e-13,0.289033865049803,0.44,0.36,1.19520300693507e-08,"RANBP2"
"RIMKLB",0.000575891356950204,-0.289003032677516,0.258,0.29,1,"RIMKLB"
"ANKRD52",8.39552563308929e-05,0.288958167642672,0.109,0.08,1,"ANKRD52"
"ZNF652",0.338200400618121,-0.288930253292192,0.17,0.174,1,"ZNF652"
"SLC35F5",0.000817171913637992,-0.288870951208819,0.184,0.214,1,"SLC35F5"
"BTK",0.00104361959425713,-0.288649575497196,0.178,0.208,1,"BTK"
"PSMA6",0.0439469266178938,-0.288326829446052,0.188,0.203,1,"PSMA6"
"MAP4",1.56231957945919e-08,0.288302499500827,0.311,0.248,0.000311526524144163,"MAP4"
"PGRMC1",1.30676455870379e-06,0.288081978464648,0.189,0.145,0.0260568853005535,"PGRMC1"
"IFNGR1",3.61912906183655e-11,0.288080053836354,0.472,0.4,7.21654334930209e-07,"IFNGR1"
"BOLA3",0.343192840232157,-0.287941044041257,0.115,0.106,1,"BOLA3"
"EMSY",1.5245679756552e-06,-0.28791906767649,0.082,0.116,0.0303998854345648,"EMSY"
"UPF3B",0.107721623677454,-0.287702543776621,0.101,0.113,1,"UPF3B"
"CNOT6",0.127891846049014,-0.287642803046846,0.116,0.127,1,"CNOT6"
"ZNF787",0.000463927989892003,0.287440735062748,0.126,0.099,1,"ZNF787"
"GAS6",5.14476965563287e-36,0.287378426790004,0.694,0.569,1.02586706933319e-31,"GAS6"
"KMT5B",0.0711536216569174,-0.287191281505987,0.192,0.207,1,"KMT5B"
"TRNAU1AP",0.0232608138067583,-0.286932282379952,0.096,0.112,1,"TRNAU1AP"
"MRPL22",0.506120939127889,-0.286856544198182,0.114,0.107,1,"MRPL22"
"SH3KBP1",1.50087792656179e-05,-0.286835953259634,0.293,0.336,0.299275058556421,"SH3KBP1"
"MED4",0.192052005636126,-0.286757716393438,0.171,0.18,1,"MED4"
"RNF139",0.00130346494607933,0.286598748834316,0.113,0.089,1,"RNF139"
"SMARCD2",1.42316896494365e-06,0.28642183480886,0.152,0.112,0.0283779891609763,"SMARCD2"
"PINK1",9.79583080908889e-06,0.286411210006205,0.167,0.129,0.195328866333233,"PINK1"
"TSR2",5.64383957515215e-09,0.286410468661585,0.177,0.125,0.000112538161128534,"TSR2"
"LSM1",0.754339244314671,-0.286321063042775,0.131,0.127,1,"LSM1"
"CABLES1",0.00111743057536912,-0.286268889698239,0.17,0.199,1,"CABLES1"
"RNASEH2B",0.00306665391425838,-0.286019791798584,0.234,0.261,1,"RNASEH2B"
"HINT3",0.768091444726742,-0.28597334024682,0.131,0.131,1,"HINT3"
"SCARF1",0.00123418981300769,0.285956309158063,0.115,0.091,1,"SCARF1"
"HGS",1.42934081396652e-07,0.285768925872018,0.209,0.159,0.00285010558304925,"HGS"
"GALE",0.13460749884092,-0.28570862354506,0.126,0.138,1,"GALE"
"STAM2",0.0365698403276207,-0.285421021436797,0.176,0.193,1,"STAM2"
"FBXL15",0.363695702374995,-0.285411121422431,0.11,0.116,1,"FBXL15"
"ANKRD37",1.07782042774722e-16,0.285232789611418,0.21,0.129,2.14917393292796e-12,"ANKRD37"
"STAM",0.0281653745121327,-0.285202412405202,0.198,0.216,1,"STAM"
"LEPROT",0.0117796707328026,-0.285114749672174,0.321,0.339,1,"LEPROT"
"FBXO11",5.10733057328832e-06,-0.28490694958353,0.344,0.38,0.101840171631369,"FBXO11"
"GIMAP8",6.78519713904546e-09,0.284886775685144,0.31,0.248,0.000135296830952566,"GIMAP8"
"PFKL",2.23707327575694e-15,0.28472054921727,0.359,0.263,4.46072411185933e-11,"PFKL"
"PDIA3",4.06553169073271e-33,0.284536678182446,0.709,0.576,8.10667019132102e-29,"PDIA3"
"SOAT1",1.47595176314932e-10,0.284383160618535,0.309,0.24,2.94304781571975e-06,"SOAT1"
"HHEX",0.178225350651796,-0.284191546372982,0.234,0.245,1,"HHEX"
"GNAI3",2.15764710309581e-12,0.284065422920408,0.425,0.349,4.30234832357305e-08,"GNAI3"
"SPG21",3.76684065583981e-12,0.284008246922374,0.345,0.269,7.51108026774458e-08,"SPG21"
"NUMA1",4.39880515766528e-13,0.283904121481554,0.368,0.285,8.77121748438456e-09,"NUMA1"
"C2CD5",0.026504849482034,-0.283885278889899,0.226,0.241,1,"C2CD5"
"MRPL14",0.808599117310575,-0.283863785474385,0.366,0.351,1,"MRPL14"
"SMARCE1",0.0710253029236255,-0.283754123607182,0.145,0.159,1,"SMARCE1"
"NBEAL1",2.90108759529364e-05,-0.283603264316524,0.131,0.167,0.578476866501551,"NBEAL1"
"WBP11",2.2114663114073e-07,0.283416119310423,0.26,0.207,0.00440966382494615,"WBP11"
"SLC17A5",0.0123825812508303,-0.283349760436256,0.221,0.241,1,"SLC17A5"
"PMVK",0.591158053634054,-0.283242137117579,0.172,0.164,1,"PMVK"
"VPS18",0.000151412287719223,0.283113709438582,0.122,0.093,1,"VPS18"
"GPR155",0.000988786992616548,-0.283109208452134,0.168,0.195,1,"GPR155"
"FRYL",0.000179284842536993,-0.283085180887055,0.249,0.283,1,"FRYL"
"PLEKHG5",7.9427212607741e-09,0.283022686296871,0.363,0.3,0.000158377861939836,"PLEKHG5"
"TPRG1L",1.905326823348e-06,0.282928093348338,0.155,0.115,0.0379922168575591,"TPRG1L"
"EHMT1",0.000892542946699725,-0.282522108565648,0.226,0.258,1,"EHMT1"
"MAN1C1",0.000293699230514295,-0.282485526927423,0.305,0.335,1,"MAN1C1"
"GTF2H1",0.037260574270019,0.282240229863928,0.175,0.157,1,"GTF2H1"
"PPIG",0.0704457387728204,-0.282126720837252,0.368,0.378,1,"PPIG"
"ZNF431",3.18994705940861e-08,-0.28209614679201,0.118,0.166,0.000636075443646076,"ZNF431"
"PPM1M",1.03187586065542e-08,0.282033248383822,0.205,0.15,0.00020575604661469,"PPM1M"
"EGLN1",0.000131493379732594,0.282008625794189,0.189,0.153,1,"EGLN1"
"CACYBP",2.35052756044373e-20,0.281965378243501,0.443,0.324,4.68695195552479e-16,"CACYBP"
"COMMD8",0.0370573863651632,-0.281946883446863,0.147,0.126,1,"COMMD8"
"ITPRIPL2",0.0834159955398087,-0.281655003753549,0.186,0.2,1,"ITPRIPL2"
"CORO1A",6.54140431271898e-25,0.28164908940107,0.515,0.383,1.30435601995617e-20,"CORO1A"
"KLHDC2",0.691819969832752,-0.281647593401769,0.119,0.12,1,"KLHDC2"
"ITGB1BP1",0.652120497723343,-0.281628340417847,0.133,0.135,1,"ITGB1BP1"
"EIF3A",3.98557595376032e-19,0.281322677367398,0.551,0.449,7.94723845179808e-15,"EIF3A"
"RAB5A",5.00458488278089e-10,0.281299434026352,0.329,0.261,9.97914225626509e-06,"RAB5A"
"NAP1L4",6.28629789065457e-07,0.281259091969238,0.299,0.243,0.0125348779939652,"NAP1L4"
"ATG101",5.82952610823821e-07,0.281143886640447,0.131,0.092,0.011624075059827,"ATG101"
"RIC8A",5.08755041914337e-07,0.281051813914292,0.198,0.151,0.0101445755357719,"RIC8A"
"NQO2",0.00525762909452305,-0.280948028575267,0.13,0.154,1,"NQO2"
"CHD7",0.000262568266625634,-0.28090266349143,0.237,0.27,1,"CHD7"
"SMURF2",3.23462452133006e-08,-0.280655800876068,0.159,0.213,0.000644984129553214,"SMURF2"
"IDH2",0.411418466876637,-0.280618095878431,0.241,0.245,1,"IDH2"
"IRF8",6.13245972572634e-13,0.280538547111312,0.351,0.266,1.22281246930983e-08,"IRF8"
"FKBP4",1.90941790421308e-12,0.280490019718614,0.307,0.224,3.80737930100088e-08,"FKBP4"
"UBE2G2",3.31311597943225e-05,-0.280465252192498,0.193,0.234,0.66063532629879,"UBE2G2"
"DDX39B",5.8373092428985e-07,-0.280419629597013,0.149,0.193,0.0116395946303396,"DDX39B"
"DNAJC2",0.000689349920882602,0.280402463494259,0.194,0.164,1,"DNAJC2"
"PURA",0.00325722652110736,-0.280369539937903,0.172,0.197,1,"PURA"
"NDUFS6",0.602806888908713,-0.280294634752533,0.329,0.31,1,"NDUFS6"
"WWP2",0.00689428964505421,-0.280247423850841,0.153,0.175,1,"WWP2"
"SLC25A46",0.00761764326023681,-0.280163418984841,0.17,0.192,1,"SLC25A46"
"STAT6",2.84240558223741e-07,0.280153884040495,0.321,0.265,0.0056677567309814,"STAT6"
"RHOA",1.51560860493336e-39,0.280120973672274,0.794,0.664,3.02212355823712e-35,"RHOA"
"FASTK",0.000608775623088164,0.280115275373954,0.121,0.094,1,"FASTK"
"CLPTM1L",1.93477664866211e-10,0.280095444070968,0.229,0.165,3.85794463743225e-06,"CLPTM1L"
"ADIPOR1",1.40419875567099e-16,0.279489111074608,0.381,0.282,2.79997231880796e-12,"ADIPOR1"
"CALCOCO1",0.00058435345213893,0.279364230165999,0.164,0.134,1,"CALCOCO1"
"SF3B3",8.3020717800011e-05,0.279165171114931,0.192,0.155,1,"SF3B3"
"EIF4E",0.0425676738599933,-0.279132012428502,0.179,0.195,1,"EIF4E"
"TRAP1",9.91053730222151e-06,0.279052453914214,0.12,0.087,0.197616113806297,"TRAP1"
"TIMM8B",0.00743773607547968,-0.27883755601179,0.244,0.209,1,"TIMM8B"
"YTHDC2",1.07862146138844e-05,-0.278799290378248,0.268,0.308,0.215077119400855,"YTHDC2"
"WDR81",5.63271600444735e-06,0.278617882594451,0.227,0.18,0.11231635712868,"WDR81"
"S100A4",0.0191958694803537,-0.278535298374003,0.39,0.405,1,"S100A4"
"ARSD",0.349649221379747,-0.278177875541475,0.122,0.129,1,"ARSD"
"POLR2E",8.28710772509495e-18,0.278074280894455,0.39,0.284,1.65244928038393e-13,"POLR2E"
"S100A6",5.72048702398911e-05,-0.277903392053646,0.347,0.395,1,"S100A6"
"SARAF",5.10405473489635e-36,0.277590087394171,0.676,0.538,1.01774851413833e-31,"SARAF"
"PROS1",0.649991028967239,-0.277467808982737,0.256,0.251,1,"PROS1"
"RFNG",0.96047051365206,-0.277287191464739,0.104,0.104,1,"RFNG"
"SSU72",1.81551693609236e-16,0.27723866960677,0.368,0.27,3.62014077056817e-12,"SSU72"
"MED25",0.000124406237112997,0.277190014598141,0.122,0.092,1,"MED25"
"NUDT16",4.1732851058527e-17,0.276968283756053,0.315,0.223,8.32153050107028e-13,"NUDT16"
"PRKAR1A",0.00283281537280078,-0.276768650944889,0.444,0.462,1,"PRKAR1A"
"ELL",5.8141353187042e-07,0.276689086405424,0.24,0.19,0.0115933858254962,"ELL"
"DEXI",0.704863991838932,-0.276339805361897,0.194,0.187,1,"DEXI"
"SMARCD1",5.19918422955416e-05,0.276325689773265,0.135,0.103,1,"SMARCD1"
"SELENON",2.32311975971255e-07,0.276279745540485,0.208,0.16,0.00463230080086683,"SELENON"
"DPP9",1.19516053625695e-06,0.275939781118307,0.192,0.147,0.0238315010929635,"DPP9"
"EIF3E",0.258476934130497,-0.27566884663062,0.406,0.405,1,"EIF3E"
"SLC40A1",6.17640302876751e-25,0.275236962301724,0.579,0.447,1.23157476393624e-20,"SLC40A1"
"SPARC",0.157253431527744,0.275122250039787,0.192,0.182,1,"SPARC"
"EIF4EBP1",1.19914903305662e-14,0.275026881121301,0.305,0.218,2.3911031719149e-10,"EIF4EBP1"
"NACC2",0.593314786872558,-0.27502507866927,0.109,0.112,1,"NACC2"
"RASSF2",1.60745952723521e-08,0.274907139798095,0.214,0.16,0.0003205274297307,"RASSF2"
"SDAD1",0.177545197598251,-0.274899399264997,0.165,0.176,1,"SDAD1"
